X1 X2 X3 X4 X5 Y1 Y2 Y3
2.25 -0.4 -1.08 1.58 -0.55 -4.76 -2.27 1.55
1.25 -0.13 0.71 0.18 1.11 1.06 0.05 2.63
0.1 1 0.37 0.53 2.76 -0.2 -6.25 -2.95
-0.41 0.26 0.83 0.56 0.75 0.07 -1.5 1.94
0.2 -1.66 0.42 -0.23 -0.2 0.12 2.38 1.53
1.25 -0.13 0.71 0.18 1.11 2.1 -1.09 -1.97
-0.81 -1.14 -0.41 -0.29 -0.46 -1.89 0.83 -1.56
-0.69 -0.41 1.04 0.01 0.51 2.12 0.81 0.3
0.92 -0.19 -0.56 -0.74 1.92 -4.34 -2.89 1.78
0.92 -0.19 -0.56 -0.74 1.92 -1.9 -1.75 0.25
-0.41 1.05 -0.22 0.65 -1.16 1.98 0.35 2.38
1.19 -0.39 0.04 -0.14 -0.4 -1.34 1.12 3.02
-1.57 0.47 -0.85 -0.62 -2.15 1.48 2.38 -1.44
-1.71 -0.19 1.11 0.76 0.51 2.54 -2.7 -3.98
0.33 -1.74 0.89 -0.93 0.66 -0.94 2.3 -0.17
1.34 0.96 0.08 2.99 0.65 -1.92 -6.42 -2.62
-0.34 -0.78 0.12 1.98 1.35 -4.08 -5.43 -5.4
-0.1 0.9 0.53 -1.38 -0.2 5.54 3.67 3.75
-0.47 -1.29 0.67 -1.72 1.33 1.67 2.31 1.09
2.25 -0.4 -1.08 1.58 -0.55 -6.79 -1.4 -0.53
0.66 1.53 -0.47 2.55 1.15 -2.27 -8.29 1.5
1.14 0.92 -0.68 1.82 -1.23 -1.81 -1.84 1.64
-1.94 -0.71 -0.55 -0.18 0.03 -1.58 -1.11 -2.13
-0.1 0.55 -0.2 1.41 -1.23 -0.6 -1.44 -1.35
-0.19 -0.37 -0.77 1.76 0.3 -4.11 -4.56 -7.45
1.03 -0.22 1.2 0.75 -0.41 1.36 0.85 2.38
0.04 -0.51 0.56 2.16 -1.08 0.43 -1.77 -0.69
0.51 -1.11 -0.15 1.32 1.5 -5.64 -5.16 -2.11
1.14 2.07 0.39 1.76 -1.75 2.04 0.32 4.22
0.08 -0.29 0.44 0.36 0.47 -0.83 -0.54 -3.86
0.13 0.64 0.8 0.29 -0.07 3.03 -0.46 -0.58
-0.41 0.26 0.83 0.56 0.75 1.99 -2.46 -0.59
1.58 0.3 1.8 -1.56 -0.03 7.29 6.28 8.12
-0.91 0.75 1.17 -0.17 0.92 3.91 -0.43 0.85
-0.55 -2.53 -0.91 0.38 2 -6.75 -4.14 -9.76
0.11 1.77 0.08 -0.11 -0.43 1.56 0.52 7.84
0.69 0.74 0.94 -1.14 -0.25 3.91 3.75 6.39
-0.16 1.5 -0.81 1.04 0.41 -0.88 -4.96 -1.54
-1.71 -0.17 -0.65 0.13 0.1 -3.41 -1.71 -3.37
-0.66 -2.01 -0.04 -0.73 0.76 -3.26 0.82 0.39
0.04 -0.51 0.56 2.16 -1.08 0.28 -2.52 4.37
-1.02 1.55 1.62 0.05 -1.51 9.59 3.34 3.64
0.36 -0.27 -0.32 -0.71 0.8 -2.29 0.65 1.19
0.65 0.81 1.43 -0.58 0.09 3.46 2.69 1.46
-0.19 0.88 -0.57 0.27 1.55 -1.07 -3.76 -4.34
-0.54 0.22 0.33 1.35 0.35 -2.61 -4.02 -2.38
0 0.34 -0.55 -0.41 0.22 -0.92 -0.32 1.1
0.16 -1.19 0.35 0.98 0.41 -2.55 -1.94 -0.59
-0.74 0.62 -0.46 -1.39 -0.82 1.87 2.6 3.5
-0.52 -0.44 0.36 1.72 1.52 -1.84 -5.9 -3.74
