ID Salary Experience Employed Education Gender Department
37 39743 6 9 5 F 4
70 30860 0 2 3 F 2
135 56226 3 12 8 M 2
7 26548 1 5 0 M 4
32 48695 19 6 8 M 4
58 42454 3 9 6 F 4
136 32986 6 7 5 F 3
23 46211 5 14 6 F 4
62 36452 5 9 4 F 2
96 54786 5 12 8 F 4
148 36595 2 6 6 M 4
41 47536 5 15 6 M 3
109 38139 4 4 8 M 3
56 37354 2 6 6 M 4
51 37992 5 7 4 F 4
157 38851 5 6 2 M 4
129 39630 6 9 5 F 4
8 32920 3 15 9 F 1
108 35368 5 9 4 F 2
181 56449 3 12 8 M 2
63 37449 4 4 8 M 3
130 41142 4 9 6 M 4
12 39331 3 9 6 F 4
164 38436 7 18 9 M 1
139 67851 0 27 12 F 4
168 38242 4 21 5 M 1
57 24525 0 0 0 F 3
46 26452 3 1 2 F 4
86 27562 6 0 2 F 2
45 24749 2 6 0 F 1
101 29271 6 5 1 M 1
110 39551 6 18 5 F 1
169 71610 3 22 10 M 4
172 28436 1 0 4 F 1
165 53425 0 25 6 M 3
4 54899 5 12 8 F 4
160 36996 4 5 4 M 4
131 36331 4 9 4 F 2
61 71548 2 25 12 M 4
151 38876 6 6 4 F 4
68 37755 4 5 4 M 4
113 31251 11 3 3 M 1
104 39218 3 9 6 F 4
121 41612 16 22 7 M 1
81 38754 4 6 4 M 4
124 48582 19 6 8 M 4
43 56326 3 12 8 M 2
147 28999 6 5 1 M 1
138 26339 3 1 2 F 4
100 32643 3 15 9 F 1
