ID Salary Experience Employed Education Gender Department
72 31977 7 18 9 M 1
142 57263 5 12 8 F 4
94 46071 3 20 4 M 4
181 56449 3 12 8 M 2
35 35631 4 6 4 M 4
175 42107 6 9 5 F 4
52 38610 2 8 2 F 4
75 34881 16 22 7 M 1
135 56226 3 12 8 M 2
99 26435 1 5 0 M 4
7 26548 1 5 0 M 4
170 51059 19 6 8 M 4
162 29999 0 2 3 F 2
89 57310 3 12 8 M 2
126 28708 1 0 4 F 1
91 17741 2 6 0 F 1
69 49334 5 14 6 F 4
57 24525 0 0 0 F 3
97 34756 5 7 4 F 4
42 36571 1 6 4 M 2
84 44378 4 9 6 M 4
61 71548 2 25 12 M 4
9 29548 6 5 1 M 1
183 24200 2 6 0 F 1
81 38754 4 6 4 M 4
163 43797 9 6 4 M 2
131 36331 4 9 4 F 2
50 58022 5 12 8 F 4
145 28912 1 5 0 M 4
23 46211 5 14 6 F 4
109 38139 4 4 8 M 3
77 72369 3 22 10 M 4
68 37755 4 5 4 M 4
137 24472 2 6 0 F 1
48 49307 3 20 4 M 4
28 51698 6 18 6 M 4
96 54786 5 12 8 F 4
179 47727 5 15 6 M 3
20 37548 9 19 4 M 3
80 21977 1 0 4 F 1
90 32296 6 7 5 F 3
177 36554 4 9 4 F 2
85 37415 4 9 4 F 2
120 51585 6 18 6 M 4
123 69133 3 22 10 M 4
110 39551 6 18 5 F 1
3 32782 1 0 7 M 1
29 41889 16 22 7 M 1
152 35590 6 3 6 F 2
164 38436 7 18 9 M 1
