ID Salary Experience Employed Education Gender Department
79 38110 6 9 2 F 4
182 31616 6 7 5 F 3
161 48575 5 14 6 F 4
48 49307 3 20 4 M 4
61 71548 2 25 12 M 4
71 44658 9 6 4 M 2
14 35467 6 3 6 F 2
1 65487 0 27 12 F 4
145 28912 1 5 0 M 4
90 32296 6 7 5 F 3
39 36431 4 9 4 F 2
88 37555 1 6 4 M 2
95 32505 1 0 7 M 1
29 41889 16 22 7 M 1
131 36331 4 9 4 F 2
115 46098 5 14 6 F 4
177 36554 4 9 4 F 2
25 43674 9 6 4 M 2
4 54899 5 12 8 F 4
165 53425 0 25 6 M 3
96 54786 5 12 8 F 4
111 36374 5 6 2 M 4
93 65374 0 27 12 F 4
21 31528 11 3 3 M 1
58 42454 3 9 6 F 4
33 34987 6 9 2 F 4
7 26548 1 5 0 M 4
109 38139 4 4 8 M 3
123 69133 3 22 10 M 4
116 29776 0 2 3 F 2
158 37739 9 19 4 M 3
72 31977 7 18 9 M 1
28 51698 6 18 6 M 4
12 39331 3 9 6 F 4
125 34874 6 9 2 F 4
59 39635 6 6 4 F 4
85 37415 4 9 4 F 2
151 38876 6 6 4 F 4
167 41340 16 22 7 M 1
70 30860 0 2 3 F 2
60 36451 6 3 6 F 2
57 24525 0 0 0 F 3
54 25912 3 15 9 F 1
152 35590 6 3 6 F 2
91 17741 2 6 0 F 1
36 54679 3 20 6 F 3
83 42866 6 9 5 F 4
74 54821 6 18 6 M 4
120 51585 6 18 6 M 4
68 37755 4 5 4 M 4
