ID Salary Experience Employed Education Gender Department
133 49097 5 15 6 M 3
183 24200 2 6 0 F 1
125 34874 6 9 2 F 4
10 34231 2 6 6 M 4
154 35591 5 9 4 F 2
177 36554 4 9 4 F 2
32 48695 19 6 8 M 4
80 21977 1 0 4 F 1
38 41255 4 9 6 M 4
16 35468 5 9 4 F 2
178 26701 6 0 2 F 2
36 54679 3 20 6 F 3
157 38851 5 6 2 M 4
155 36769 4 4 8 M 3
28 51698 6 18 6 M 4
65 39610 5 6 2 M 4
175 42107 6 9 5 F 4
136 32986 6 7 5 F 3
94 46071 3 20 4 M 4
52 38610 2 8 2 F 4
48 49307 3 20 4 M 4
83 42866 6 9 5 F 4
139 67851 0 27 12 F 4
160 36996 4 5 4 M 4
176 43619 4 9 6 M 4
180 36694 1 6 4 M 2
164 38436 7 18 9 M 1
56 37354 2 6 6 M 4
11 23654 0 0 0 F 3
62 36452 5 9 4 F 2
101 29271 6 5 1 M 1
169 71610 3 22 10 M 4
182 31616 6 7 5 F 3
34 28985 1 0 4 F 1
151 38876 6 6 4 F 4
42 36571 1 6 4 M 2
67 24520 11 3 3 M 1
46 26452 3 1 2 F 4
130 41142 4 9 6 M 4
128 56240 3 20 6 F 3
159 30979 11 3 3 M 1
124 48582 19 6 8 M 4
107 68312 2 25 12 M 4
88 37555 1 6 4 M 2
92 29575 3 1 2 F 4
75 34881 16 22 7 M 1
184 28816 3 1 2 F 4
86 27562 6 0 2 F 2
173 37995 4 6 4 M 4
33 34987 6 9 2 F 4
