ID Salary Experience Employed Education Gender Department
5 34869 5 7 4 F 4
116 29776 0 2 3 F 2
129 39630 6 9 5 F 4
19 36487 5 6 2 M 4
151 38876 6 6 4 F 4
41 47536 5 15 6 M 3
9 29548 6 5 1 M 1
133 49097 5 15 6 M 3
143 37233 5 7 4 F 4
144 37851 2 8 2 F 4
117 43574 9 6 4 M 2
83 42866 6 9 5 F 4
110 39551 6 18 5 F 1
131 36331 4 9 4 F 2
124 48582 19 6 8 M 4
4 54899 5 12 8 F 4
46 26452 3 1 2 F 4
175 42107 6 9 5 F 4
34 28985 1 0 4 F 1
42 36571 1 6 4 M 2
173 37995 4 6 4 M 4
182 31616 6 7 5 F 3
59 39635 6 6 4 F 4
103 25215 0 0 0 F 3
147 28999 6 5 1 M 1
162 29999 0 2 3 F 2
97 34756 5 7 4 F 4
120 51585 6 18 6 M 4
77 72369 3 22 10 M 4
52 38610 2 8 2 F 4
22 34632 4 5 4 M 4
160 36996 4 5 4 M 4
171 37351 6 9 2 F 4
48 49307 3 20 4 M 4
45 24749 2 6 0 F 1
96 54786 5 12 8 F 4
169 71610 3 22 10 M 4
69 49334 5 14 6 F 4
44 31425 6 7 5 F 3
3 32782 1 0 7 M 1
31 69246 3 22 10 M 4
166 54062 6 18 6 M 4
150 41695 3 9 6 F 4
94 46071 3 20 4 M 4
102 34118 2 6 6 M 4
25 43674 9 6 4 M 2
87 48407 5 15 6 M 3
78 51818 19 6 8 M 4
85 37415 4 9 4 F 2
13 36512 6 6 4 F 4
