ID Salary Experience Employed Education Gender Department
7 26548 1 5 0 M 4
17 36578 4 4 8 M 3
42 36571 1 6 4 M 2
151 38876 6 6 4 F 4
8 32920 3 15 9 F 1
114 34519 4 5 4 M 4
6 35487 2 8 2 F 4
76 31783 4 21 5 M 1
146 32371 3 15 9 F 1
91 17741 2 6 0 F 1
9 29548 6 5 1 M 1
154 35591 5 9 4 F 2
118 38708 7 18 9 M 1
126 28708 1 0 4 F 1
152 35590 6 3 6 F 2
136 32986 6 7 5 F 3
31 69246 3 22 10 M 4
96 54786 5 12 8 F 4
153 70789 2 25 12 M 4
54 25912 3 15 9 F 1
169 71610 3 22 10 M 4
176 43619 4 9 6 M 4
71 44658 9 6 4 M 2
22 34632 4 5 4 M 4
117 43574 9 6 4 M 2
181 56449 3 12 8 M 2
147 28999 6 5 1 M 1
130 41142 4 9 6 M 4
67 24520 11 3 3 M 1
106 35367 6 3 6 F 2
36 54679 3 20 6 F 3
11 23654 0 0 0 F 3
112 39109 9 19 4 M 3
141 32233 1 0 7 M 1
159 30979 11 3 3 M 1
40 26578 6 0 2 F 2
75 34881 16 22 7 M 1
81 38754 4 6 4 M 4
68 37755 4 5 4 M 4
103 25215 0 0 0 F 3
80 21977 1 0 4 F 1
148 36595 2 6 6 M 4
86 27562 6 0 2 F 2
57 24525 0 0 0 F 3
158 37739 9 19 4 M 3
173 37995 4 6 4 M 4
58 42454 3 9 6 F 4
37 39743 6 9 5 F 4
170 51059 19 6 8 M 4
110 39551 6 18 5 F 1
