ID Salary Experience Employed Education Gender Department
122 38514 4 21 5 M 1
113 31251 11 3 3 M 1
143 37233 5 7 4 F 4
177 36554 4 9 4 F 2
166 54062 6 18 6 M 4
37 39743 6 9 5 F 4
99 26435 1 5 0 M 4
11 23654 0 0 0 F 3
117 43574 9 6 4 M 2
60 36451 6 3 6 F 2
48 49307 3 20 4 M 4
76 31783 4 21 5 M 1
165 53425 0 25 6 M 3
43 56326 3 12 8 M 2
176 43619 4 9 6 M 4
129 39630 6 9 5 F 4
114 34519 4 5 4 M 4
44 31425 6 7 5 F 3
118 38708 7 18 9 M 1
28 51698 6 18 6 M 4
168 38242 4 21 5 M 1
59 39635 6 6 4 F 4
74 54821 6 18 6 M 4
85 37415 4 9 4 F 2
126 28708 1 0 4 F 1
89 57310 3 12 8 M 2
75 34881 16 22 7 M 1
124 48582 19 6 8 M 4
105 36399 6 6 4 F 4
138 26339 3 1 2 F 4
35 35631 4 6 4 M 4
179 47727 5 15 6 M 3
183 24200 2 6 0 F 1
18 39828 6 18 5 F 1
49 25774 1 0 7 M 1
161 48575 5 14 6 F 4
39 36431 4 9 4 F 2
164 38436 7 18 9 M 1
184 28816 3 1 2 F 4
57 24525 0 0 0 F 3
64 32820 6 18 5 F 1
26 38985 7 18 9 M 1
178 26701 6 0 2 F 2
106 35367 6 3 6 F 2
169 71610 3 22 10 M 4
133 49097 5 15 6 M 3
97 34756 5 7 4 F 4
109 38139 4 4 8 M 3
10 34231 2 6 6 M 4
83 42866 6 9 5 F 4
