ID Salary Experience Employed Education Gender Department
3 32782 1 0 7 M 1
177 36554 4 9 4 F 2
12 39331 3 9 6 F 4
40 26578 6 0 2 F 2
124 48582 19 6 8 M 4
115 46098 5 14 6 F 4
82 55550 3 20 6 F 3
41 47536 5 15 6 M 3
64 32820 6 18 5 F 1
183 24200 2 6 0 F 1
149 23845 0 0 0 F 3
117 43574 9 6 4 M 2
23 46211 5 14 6 F 4
179 47727 5 15 6 M 3
144 37851 2 8 2 F 4
52 38610 2 8 2 F 4
25 43674 9 6 4 M 2
145 28912 1 5 0 M 4
18 39828 6 18 5 F 1
4 54899 5 12 8 F 4
139 67851 0 27 12 F 4
74 54821 6 18 6 M 4
67 24520 11 3 3 M 1
136 32986 6 7 5 F 3
153 70789 2 25 12 M 4
36 54679 3 20 6 F 3
108 35368 5 9 4 F 2
53 29671 1 5 0 M 4
148 36595 2 6 6 M 4
38 41255 4 9 6 M 4
184 28816 3 1 2 F 4
109 38139 4 4 8 M 3
132 26478 6 0 2 F 2
137 24472 2 6 0 F 1
114 34519 4 5 4 M 4
152 35590 6 3 6 F 2
79 38110 6 9 2 F 4
133 49097 5 15 6 M 3
94 46071 3 20 4 M 4
35 35631 4 6 4 M 4
45 24749 2 6 0 F 1
95 32505 1 0 7 M 1
69 49334 5 14 6 F 4
102 34118 2 6 6 M 4
119 54795 0 25 6 M 3
128 56240 3 20 6 F 3
80 21977 1 0 4 F 1
93 65374 0 27 12 F 4
165 53425 0 25 6 M 3
43 56326 3 12 8 M 2
