ID Salary Experience Employed Education Gender Department
175 42107 6 9 5 F 4
143 37233 5 7 4 F 4
181 56449 3 12 8 M 2
170 51059 19 6 8 M 4
81 38754 4 6 4 M 4
40 26578 6 0 2 F 2
72 31977 7 18 9 M 1
90 32296 6 7 5 F 3
180 36694 1 6 4 M 2
105 36399 6 6 4 F 4
4 54899 5 12 8 F 4
50 58022 5 12 8 F 4
1 65487 0 27 12 F 4
64 32820 6 18 5 F 1
147 28999 6 5 1 M 1
75 34881 16 22 7 M 1
77 72369 3 22 10 M 4
116 29776 0 2 3 F 2
141 32233 1 0 7 M 1
7 26548 1 5 0 M 4
104 39218 3 9 6 F 4
151 38876 6 6 4 F 4
119 54795 0 25 6 M 3
55 22540 6 5 1 M 1
148 36595 2 6 6 M 4
2 46184 3 20 4 M 4
71 44658 9 6 4 M 2
121 41612 16 22 7 M 1
179 47727 5 15 6 M 3
76 31783 4 21 5 M 1
159 30979 11 3 3 M 1
172 28436 1 0 4 F 1
53 29671 1 5 0 M 4
14 35467 6 3 6 F 2
31 69246 3 22 10 M 4
140 48548 3 20 4 M 4
97 34756 5 7 4 F 4
101 29271 6 5 1 M 1
126 28708 1 0 4 F 1
138 26339 3 1 2 F 4
122 38514 4 21 5 M 1
91 17741 2 6 0 F 1
38 41255 4 9 6 M 4
47 68610 0 27 12 F 4
17 36578 4 4 8 M 3
35 35631 4 6 4 M 4
23 46211 5 14 6 F 4
115 46098 5 14 6 F 4
27 53234 0 25 6 M 3
182 31616 6 7 5 F 3
