ID Salary Experience Employed Education Gender Department
71 44658 9 6 4 M 2
151 38876 6 6 4 F 4
146 32371 3 15 9 F 1
95 32505 1 0 7 M 1
130 41142 4 9 6 M 4
156 39279 6 18 5 F 1
26 38985 7 18 9 M 1
111 36374 5 6 2 M 4
161 48575 5 14 6 F 4
164 38436 7 18 9 M 1
99 26435 1 5 0 M 4
47 68610 0 27 12 F 4
67 24520 11 3 3 M 1
25 43674 9 6 4 M 2
84 44378 4 9 6 M 4
91 17741 2 6 0 F 1
1 65487 0 27 12 F 4
92 29575 3 1 2 F 4
32 48695 19 6 8 M 4
60 36451 6 3 6 F 2
173 37995 4 6 4 M 4
131 36331 4 9 4 F 2
129 39630 6 9 5 F 4
134 36471 1 6 4 M 2
61 71548 2 25 12 M 4
106 35367 6 3 6 F 2
77 72369 3 22 10 M 4
115 46098 5 14 6 F 4
8 32920 3 15 9 F 1
113 31251 11 3 3 M 1
179 47727 5 15 6 M 3
72 31977 7 18 9 M 1
30 38791 4 21 5 M 1
180 36694 1 6 4 M 2
20 37548 9 19 4 M 3
136 32986 6 7 5 F 3
103 25215 0 0 0 F 3
83 42866 6 9 5 F 4
123 69133 3 22 10 M 4
16 35468 5 9 4 F 2
79 38110 6 9 2 F 4
23 46211 5 14 6 F 4
112 39109 9 19 4 M 3
85 37415 4 9 4 F 2
152 35590 6 3 6 F 2
13 36512 6 6 4 F 4
160 36996 4 5 4 M 4
141 32233 1 0 7 M 1
181 56449 3 12 8 M 2
97 34756 5 7 4 F 4
