ID Salary Experience Employed Education Gender Department
164 38436 7 18 9 M 1
94 46071 3 20 4 M 4
59 39635 6 6 4 F 4
113 31251 11 3 3 M 1
90 32296 6 7 5 F 3
117 43574 9 6 4 M 2
54 25912 3 15 9 F 1
178 26701 6 0 2 F 2
91 17741 2 6 0 F 1
157 38851 5 6 2 M 4
162 29999 0 2 3 F 2
88 37555 1 6 4 M 2
98 35374 2 8 2 F 4
153 70789 2 25 12 M 4
109 38139 4 4 8 M 3
51 37992 5 7 4 F 4
156 39279 6 18 5 F 1
66 38419 9 19 4 M 3
142 57263 5 12 8 F 4
48 49307 3 20 4 M 4
176 43619 4 9 6 M 4
119 54795 0 25 6 M 3
35 35631 4 6 4 M 4
144 37851 2 8 2 F 4
17 36578 4 4 8 M 3
130 41142 4 9 6 M 4
6 35487 2 8 2 F 4
125 34874 6 9 2 F 4
158 37739 9 19 4 M 3
41 47536 5 15 6 M 3
16 35468 5 9 4 F 2
78 51818 19 6 8 M 4
28 51698 6 18 6 M 4
184 28816 3 1 2 F 4
42 36571 1 6 4 M 2
118 38708 7 18 9 M 1
61 71548 2 25 12 M 4
105 36399 6 6 4 F 4
138 26339 3 1 2 F 4
101 29271 6 5 1 M 1
135 56226 3 12 8 M 2
147 28999 6 5 1 M 1
37 39743 6 9 5 F 4
75 34881 16 22 7 M 1
15 68425 2 25 12 M 4
110 39551 6 18 5 F 1
149 23845 0 0 0 F 3
89 57310 3 12 8 M 2
70 30860 0 2 3 F 2
133 49097 5 15 6 M 3
