ID Salary Experience Employed Education Gender Department
45 24749 2 6 0 F 1
69 49334 5 14 6 F 4
48 49307 3 20 4 M 4
89 57310 3 12 8 M 2
142 57263 5 12 8 F 4
162 29999 0 2 3 F 2
27 53234 0 25 6 M 3
182 31616 6 7 5 F 3
178 26701 6 0 2 F 2
103 25215 0 0 0 F 3
49 25774 1 0 7 M 1
6 35487 2 8 2 F 4
78 51818 19 6 8 M 4
144 37851 2 8 2 F 4
13 36512 6 6 4 F 4
179 47727 5 15 6 M 3
157 38851 5 6 2 M 4
168 38242 4 21 5 M 1
16 35468 5 9 4 F 2
76 31783 4 21 5 M 1
152 35590 6 3 6 F 2
54 25912 3 15 9 F 1
123 69133 3 22 10 M 4
5 34869 5 7 4 F 4
166 54062 6 18 6 M 4
75 34881 16 22 7 M 1
83 42866 6 9 5 F 4
46 26452 3 1 2 F 4
110 39551 6 18 5 F 1
92 29575 3 1 2 F 4
127 35518 4 6 4 M 4
43 56326 3 12 8 M 2
20 37548 9 19 4 M 3
153 70789 2 25 12 M 4
11 23654 0 0 0 F 3
91 17741 2 6 0 F 1
177 36554 4 9 4 F 2
181 56449 3 12 8 M 2
70 30860 0 2 3 F 2
8 32920 3 15 9 F 1
134 36471 1 6 4 M 2
106 35367 6 3 6 F 2
121 41612 16 22 7 M 1
143 37233 5 7 4 F 4
7 26548 1 5 0 M 4
73 54105 0 25 6 M 3
141 32233 1 0 7 M 1
114 34519 4 5 4 M 4
61 71548 2 25 12 M 4
39 36431 4 9 4 F 2
