ID Salary Experience Employed Education Gender Department
110 39551 6 18 5 F 1
22 34632 4 5 4 M 4
83 42866 6 9 5 F 4
154 35591 5 9 4 F 2
139 67851 0 27 12 F 4
147 28999 6 5 1 M 1
125 34874 6 9 2 F 4
49 25774 1 0 7 M 1
75 34881 16 22 7 M 1
59 39635 6 6 4 F 4
74 54821 6 18 6 M 4
61 71548 2 25 12 M 4
107 68312 2 25 12 M 4
111 36374 5 6 2 M 4
103 25215 0 0 0 F 3
119 54795 0 25 6 M 3
66 38419 9 19 4 M 3
71 44658 9 6 4 M 2
68 37755 4 5 4 M 4
114 34519 4 5 4 M 4
87 48407 5 15 6 M 3
60 36451 6 3 6 F 2
180 36694 1 6 4 M 2
4 54899 5 12 8 F 4
34 28985 1 0 4 F 1
24 29876 0 2 3 F 2
53 29671 1 5 0 M 4
136 32986 6 7 5 F 3
58 42454 3 9 6 F 4
173 37995 4 6 4 M 4
21 31528 11 3 3 M 1
82 55550 3 20 6 F 3
32 48695 19 6 8 M 4
86 27562 6 0 2 F 2
153 70789 2 25 12 M 4
176 43619 4 9 6 M 4
81 38754 4 6 4 M 4
182 31616 6 7 5 F 3
72 31977 7 18 9 M 1
95 32505 1 0 7 M 1
41 47536 5 15 6 M 3
108 35368 5 9 4 F 2
78 51818 19 6 8 M 4
43 56326 3 12 8 M 2
20 37548 9 19 4 M 3
44 31425 6 7 5 F 3
91 17741 2 6 0 F 1
123 69133 3 22 10 M 4
160 36996 4 5 4 M 4
55 22540 6 5 1 M 1
