ID Salary Experience Employed Education Gender Department
98 35374 2 8 2 F 4
119 54795 0 25 6 M 3
124 48582 19 6 8 M 4
1 65487 0 27 12 F 4
3 32782 1 0 7 M 1
63 37449 4 4 8 M 3
121 41612 16 22 7 M 1
6 35487 2 8 2 F 4
108 35368 5 9 4 F 2
170 51059 19 6 8 M 4
43 56326 3 12 8 M 2
133 49097 5 15 6 M 3
171 37351 6 9 2 F 4
22 34632 4 5 4 M 4
140 48548 3 20 4 M 4
70 30860 0 2 3 F 2
20 37548 9 19 4 M 3
128 56240 3 20 6 F 3
89 57310 3 12 8 M 2
177 36554 4 9 4 F 2
115 46098 5 14 6 F 4
158 37739 9 19 4 M 3
104 39218 3 9 6 F 4
50 58022 5 12 8 F 4
82 55550 3 20 6 F 3
163 43797 9 6 4 M 2
117 43574 9 6 4 M 2
24 29876 0 2 3 F 2
111 36374 5 6 2 M 4
181 56449 3 12 8 M 2
91 17741 2 6 0 F 1
169 71610 3 22 10 M 4
137 24472 2 6 0 F 1
132 26478 6 0 2 F 2
34 28985 1 0 4 F 1
184 28816 3 1 2 F 4
23 46211 5 14 6 F 4
129 39630 6 9 5 F 4
175 42107 6 9 5 F 4
114 34519 4 5 4 M 4
65 39610 5 6 2 M 4
59 39635 6 6 4 F 4
47 68610 0 27 12 F 4
27 53234 0 25 6 M 3
135 56226 3 12 8 M 2
32 48695 19 6 8 M 4
110 39551 6 18 5 F 1
69 49334 5 14 6 F 4
30 38791 4 21 5 M 1
95 32505 1 0 7 M 1
