ID Salary Experience Employed Education Gender Department
83 42866 6 9 5 F 4
7 26548 1 5 0 M 4
131 36331 4 9 4 F 2
91 17741 2 6 0 F 1
45 24749 2 6 0 F 1
139 67851 0 27 12 F 4
184 28816 3 1 2 F 4
113 31251 11 3 3 M 1
50 58022 5 12 8 F 4
123 69133 3 22 10 M 4
5 34869 5 7 4 F 4
75 34881 16 22 7 M 1
93 65374 0 27 12 F 4
28 51698 6 18 6 M 4
130 41142 4 9 6 M 4
77 72369 3 22 10 M 4
69 49334 5 14 6 F 4
37 39743 6 9 5 F 4
183 24200 2 6 0 F 1
34 28985 1 0 4 F 1
18 39828 6 18 5 F 1
44 31425 6 7 5 F 3
78 51818 19 6 8 M 4
156 39279 6 18 5 F 1
164 38436 7 18 9 M 1
47 68610 0 27 12 F 4
55 22540 6 5 1 M 1
4 54899 5 12 8 F 4
90 32296 6 7 5 F 3
157 38851 5 6 2 M 4
32 48695 19 6 8 M 4
108 35368 5 9 4 F 2
58 42454 3 9 6 F 4
152 35590 6 3 6 F 2
135 56226 3 12 8 M 2
175 42107 6 9 5 F 4
56 37354 2 6 6 M 4
127 35518 4 6 4 M 4
115 46098 5 14 6 F 4
155 36769 4 4 8 M 3
20 37548 9 19 4 M 3
31 69246 3 22 10 M 4
148 36595 2 6 6 M 4
12 39331 3 9 6 F 4
176 43619 4 9 6 M 4
128 56240 3 20 6 F 3
68 37755 4 5 4 M 4
125 34874 6 9 2 F 4
136 32986 6 7 5 F 3
178 26701 6 0 2 F 2
