ID Salary Experience Employed Education Gender Department
149 23845 0 0 0 F 3
184 28816 3 1 2 F 4
141 32233 1 0 7 M 1
132 26478 6 0 2 F 2
157 38851 5 6 2 M 4
101 29271 6 5 1 M 1
113 31251 11 3 3 M 1
76 31783 4 21 5 M 1
86 27562 6 0 2 F 2
61 71548 2 25 12 M 4
10 34231 2 6 6 M 4
77 72369 3 22 10 M 4
62 36452 5 9 4 F 2
138 26339 3 1 2 F 4
49 25774 1 0 7 M 1
95 32505 1 0 7 M 1
63 37449 4 4 8 M 3
6 35487 2 8 2 F 4
160 36996 4 5 4 M 4
57 24525 0 0 0 F 3
97 34756 5 7 4 F 4
75 34881 16 22 7 M 1
159 30979 11 3 3 M 1
154 35591 5 9 4 F 2
28 51698 6 18 6 M 4
112 39109 9 19 4 M 3
48 49307 3 20 4 M 4
142 57263 5 12 8 F 4
175 42107 6 9 5 F 4
139 67851 0 27 12 F 4
54 25912 3 15 9 F 1
92 29575 3 1 2 F 4
162 29999 0 2 3 F 2
30 38791 4 21 5 M 1
176 43619 4 9 6 M 4
58 42454 3 9 6 F 4
15 68425 2 25 12 M 4
51 37992 5 7 4 F 4
169 71610 3 22 10 M 4
65 39610 5 6 2 M 4
180 36694 1 6 4 M 2
153 70789 2 25 12 M 4
119 54795 0 25 6 M 3
72 31977 7 18 9 M 1
46 26452 3 1 2 F 4
40 26578 6 0 2 F 2
88 37555 1 6 4 M 2
36 54679 3 20 6 F 3
168 38242 4 21 5 M 1
31 69246 3 22 10 M 4
