ID Salary Experience Employed Education Gender Department
54 25912 3 15 9 F 1
75 34881 16 22 7 M 1
119 54795 0 25 6 M 3
140 48548 3 20 4 M 4
132 26478 6 0 2 F 2
180 36694 1 6 4 M 2
77 72369 3 22 10 M 4
21 31528 11 3 3 M 1
150 41695 3 9 6 F 4
71 44658 9 6 4 M 2
84 44378 4 9 6 M 4
176 43619 4 9 6 M 4
89 57310 3 12 8 M 2
49 25774 1 0 7 M 1
125 34874 6 9 2 F 4
109 38139 4 4 8 M 3
66 38419 9 19 4 M 3
170 51059 19 6 8 M 4
126 28708 1 0 4 F 1
136 32986 6 7 5 F 3
24 29876 0 2 3 F 2
92 29575 3 1 2 F 4
51 37992 5 7 4 F 4
152 35590 6 3 6 F 2
82 55550 3 20 6 F 3
1 65487 0 27 12 F 4
178 26701 6 0 2 F 2
26 38985 7 18 9 M 1
4 54899 5 12 8 F 4
175 42107 6 9 5 F 4
104 39218 3 9 6 F 4
16 35468 5 9 4 F 2
76 31783 4 21 5 M 1
114 34519 4 5 4 M 4
35 35631 4 6 4 M 4
90 32296 6 7 5 F 3
57 24525 0 0 0 F 3
67 24520 11 3 3 M 1
172 28436 1 0 4 F 1
47 68610 0 27 12 F 4
133 49097 5 15 6 M 3
64 32820 6 18 5 F 1
166 54062 6 18 6 M 4
138 26339 3 1 2 F 4
74 54821 6 18 6 M 4
33 34987 6 9 2 F 4
105 36399 6 6 4 F 4
22 34632 4 5 4 M 4
86 27562 6 0 2 F 2
118 38708 7 18 9 M 1
