ID Salary Experience Employed Education Gender Department
75 34881 16 22 7 M 1
66 38419 9 19 4 M 3
179 47727 5 15 6 M 3
41 47536 5 15 6 M 3
82 55550 3 20 6 F 3
172 28436 1 0 4 F 1
4 54899 5 12 8 F 4
92 29575 3 1 2 F 4
85 37415 4 9 4 F 2
129 39630 6 9 5 F 4
112 39109 9 19 4 M 3
153 70789 2 25 12 M 4
116 29776 0 2 3 F 2
131 36331 4 9 4 F 2
154 35591 5 9 4 F 2
124 48582 19 6 8 M 4
183 24200 2 6 0 F 1
56 37354 2 6 6 M 4
142 57263 5 12 8 F 4
109 38139 4 4 8 M 3
169 71610 3 22 10 M 4
77 72369 3 22 10 M 4
94 46071 3 20 4 M 4
24 29876 0 2 3 F 2
103 25215 0 0 0 F 3
163 43797 9 6 4 M 2
69 49334 5 14 6 F 4
108 35368 5 9 4 F 2
132 26478 6 0 2 F 2
140 48548 3 20 4 M 4
74 54821 6 18 6 M 4
6 35487 2 8 2 F 4
3 32782 1 0 7 M 1
151 38876 6 6 4 F 4
122 38514 4 21 5 M 1
19 36487 5 6 2 M 4
170 51059 19 6 8 M 4
72 31977 7 18 9 M 1
100 32643 3 15 9 F 1
178 26701 6 0 2 F 2
128 56240 3 20 6 F 3
143 37233 5 7 4 F 4
49 25774 1 0 7 M 1
156 39279 6 18 5 F 1
119 54795 0 25 6 M 3
76 31783 4 21 5 M 1
20 37548 9 19 4 M 3
168 38242 4 21 5 M 1
146 32371 3 15 9 F 1
137 24472 2 6 0 F 1
