ID Salary Experience Employed Education Gender Department
13 36512 6 6 4 F 4
118 38708 7 18 9 M 1
71 44658 9 6 4 M 2
177 36554 4 9 4 F 2
112 39109 9 19 4 M 3
144 37851 2 8 2 F 4
111 36374 5 6 2 M 4
72 31977 7 18 9 M 1
83 42866 6 9 5 F 4
114 34519 4 5 4 M 4
16 35468 5 9 4 F 2
66 38419 9 19 4 M 3
45 24749 2 6 0 F 1
38 41255 4 9 6 M 4
84 44378 4 9 6 M 4
12 39331 3 9 6 F 4
88 37555 1 6 4 M 2
181 56449 3 12 8 M 2
20 37548 9 19 4 M 3
26 38985 7 18 9 M 1
125 34874 6 9 2 F 4
182 31616 6 7 5 F 3
150 41695 3 9 6 F 4
127 35518 4 6 4 M 4
171 37351 6 9 2 F 4
143 37233 5 7 4 F 4
170 51059 19 6 8 M 4
78 51818 19 6 8 M 4
43 56326 3 12 8 M 2
87 48407 5 15 6 M 3
48 49307 3 20 4 M 4
146 32371 3 15 9 F 1
153 70789 2 25 12 M 4
69 49334 5 14 6 F 4
147 28999 6 5 1 M 1
129 39630 6 9 5 F 4
162 29999 0 2 3 F 2
179 47727 5 15 6 M 3
92 29575 3 1 2 F 4
176 43619 4 9 6 M 4
79 38110 6 9 2 F 4
7 26548 1 5 0 M 4
102 34118 2 6 6 M 4
63 37449 4 4 8 M 3
98 35374 2 8 2 F 4
116 29776 0 2 3 F 2
52 38610 2 8 2 F 4
104 39218 3 9 6 F 4
82 55550 3 20 6 F 3
178 26701 6 0 2 F 2
