ID Salary Experience Employed Education Gender Department
88 37555 1 6 4 M 2
139 67851 0 27 12 F 4
111 36374 5 6 2 M 4
11 23654 0 0 0 F 3
134 36471 1 6 4 M 2
35 35631 4 6 4 M 4
84 44378 4 9 6 M 4
105 36399 6 6 4 F 4
129 39630 6 9 5 F 4
28 51698 6 18 6 M 4
31 69246 3 22 10 M 4
100 32643 3 15 9 F 1
34 28985 1 0 4 F 1
110 39551 6 18 5 F 1
52 38610 2 8 2 F 4
113 31251 11 3 3 M 1
169 71610 3 22 10 M 4
164 38436 7 18 9 M 1
75 34881 16 22 7 M 1
93 65374 0 27 12 F 4
56 37354 2 6 6 M 4
116 29776 0 2 3 F 2
89 57310 3 12 8 M 2
62 36452 5 9 4 F 2
13 36512 6 6 4 F 4
95 32505 1 0 7 M 1
102 34118 2 6 6 M 4
104 39218 3 9 6 F 4
15 68425 2 25 12 M 4
73 54105 0 25 6 M 3
26 38985 7 18 9 M 1
30 38791 4 21 5 M 1
107 68312 2 25 12 M 4
96 54786 5 12 8 F 4
78 51818 19 6 8 M 4
69 49334 5 14 6 F 4
131 36331 4 9 4 F 2
27 53234 0 25 6 M 3
177 36554 4 9 4 F 2
133 49097 5 15 6 M 3
4 54899 5 12 8 F 4
42 36571 1 6 4 M 2
37 39743 6 9 5 F 4
81 38754 4 6 4 M 4
82 55550 3 20 6 F 3
12 39331 3 9 6 F 4
72 31977 7 18 9 M 1
94 46071 3 20 4 M 4
87 48407 5 15 6 M 3
63 37449 4 4 8 M 3
