ID Salary Experience Employed Education Gender Department
69 49334 5 14 6 F 4
48 49307 3 20 4 M 4
119 54795 0 25 6 M 3
63 37449 4 4 8 M 3
126 28708 1 0 4 F 1
50 58022 5 12 8 F 4
5 34869 5 7 4 F 4
36 54679 3 20 6 F 3
22 34632 4 5 4 M 4
58 42454 3 9 6 F 4
68 37755 4 5 4 M 4
106 35367 6 3 6 F 2
72 31977 7 18 9 M 1
138 26339 3 1 2 F 4
133 49097 5 15 6 M 3
135 56226 3 12 8 M 2
7 26548 1 5 0 M 4
100 32643 3 15 9 F 1
172 28436 1 0 4 F 1
139 67851 0 27 12 F 4
164 38436 7 18 9 M 1
149 23845 0 0 0 F 3
11 23654 0 0 0 F 3
104 39218 3 9 6 F 4
89 57310 3 12 8 M 2
125 34874 6 9 2 F 4
122 38514 4 21 5 M 1
137 24472 2 6 0 F 1
12 39331 3 9 6 F 4
117 43574 9 6 4 M 2
168 38242 4 21 5 M 1
147 28999 6 5 1 M 1
175 42107 6 9 5 F 4
4 54899 5 12 8 F 4
166 54062 6 18 6 M 4
102 34118 2 6 6 M 4
97 34756 5 7 4 F 4
143 37233 5 7 4 F 4
92 29575 3 1 2 F 4
70 30860 0 2 3 F 2
95 32505 1 0 7 M 1
28 51698 6 18 6 M 4
87 48407 5 15 6 M 3
79 38110 6 9 2 F 4
183 24200 2 6 0 F 1
57 24525 0 0 0 F 3
81 38754 4 6 4 M 4
8 32920 3 15 9 F 1
19 36487 5 6 2 M 4
10 34231 2 6 6 M 4
