ID Salary Experience Employed Education Gender Department
148 36595 2 6 6 M 4
177 36554 4 9 4 F 2
131 36331 4 9 4 F 2
48 49307 3 20 4 M 4
112 39109 9 19 4 M 3
49 25774 1 0 7 M 1
178 26701 6 0 2 F 2
158 37739 9 19 4 M 3
127 35518 4 6 4 M 4
133 49097 5 15 6 M 3
171 37351 6 9 2 F 4
30 38791 4 21 5 M 1
130 41142 4 9 6 M 4
102 34118 2 6 6 M 4
106 35367 6 3 6 F 2
145 28912 1 5 0 M 4
63 37449 4 4 8 M 3
156 39279 6 18 5 F 1
132 26478 6 0 2 F 2
180 36694 1 6 4 M 2
139 67851 0 27 12 F 4
55 22540 6 5 1 M 1
101 29271 6 5 1 M 1
169 71610 3 22 10 M 4
85 37415 4 9 4 F 2
123 69133 3 22 10 M 4
111 36374 5 6 2 M 4
90 32296 6 7 5 F 3
22 34632 4 5 4 M 4
118 38708 7 18 9 M 1
83 42866 6 9 5 F 4
69 49334 5 14 6 F 4
129 39630 6 9 5 F 4
68 37755 4 5 4 M 4
24 29876 0 2 3 F 2
84 44378 4 9 6 M 4
3 32782 1 0 7 M 1
5 34869 5 7 4 F 4
52 38610 2 8 2 F 4
42 36571 1 6 4 M 2
12 39331 3 9 6 F 4
47 68610 0 27 12 F 4
136 32986 6 7 5 F 3
61 71548 2 25 12 M 4
161 48575 5 14 6 F 4
78 51818 19 6 8 M 4
105 36399 6 6 4 F 4
173 37995 4 6 4 M 4
125 34874 6 9 2 F 4
77 72369 3 22 10 M 4
