ID Salary Experience Employed Education Gender Department
179 47727 5 15 6 M 3
78 51818 19 6 8 M 4
54 25912 3 15 9 F 1
37 39743 6 9 5 F 4
158 37739 9 19 4 M 3
124 48582 19 6 8 M 4
144 37851 2 8 2 F 4
106 35367 6 3 6 F 2
74 54821 6 18 6 M 4
21 31528 11 3 3 M 1
132 26478 6 0 2 F 2
25 43674 9 6 4 M 2
1 65487 0 27 12 F 4
49 25774 1 0 7 M 1
178 26701 6 0 2 F 2
33 34987 6 9 2 F 4
122 38514 4 21 5 M 1
15 68425 2 25 12 M 4
12 39331 3 9 6 F 4
118 38708 7 18 9 M 1
173 37995 4 6 4 M 4
55 22540 6 5 1 M 1
66 38419 9 19 4 M 3
107 68312 2 25 12 M 4
38 41255 4 9 6 M 4
47 68610 0 27 12 F 4
129 39630 6 9 5 F 4
123 69133 3 22 10 M 4
150 41695 3 9 6 F 4
22 34632 4 5 4 M 4
86 27562 6 0 2 F 2
151 38876 6 6 4 F 4
160 36996 4 5 4 M 4
94 46071 3 20 4 M 4
65 39610 5 6 2 M 4
8 32920 3 15 9 F 1
9 29548 6 5 1 M 1
155 36769 4 4 8 M 3
134 36471 1 6 4 M 2
171 37351 6 9 2 F 4
63 37449 4 4 8 M 3
125 34874 6 9 2 F 4
71 44658 9 6 4 M 2
162 29999 0 2 3 F 2
73 54105 0 25 6 M 3
174 54870 3 20 6 F 3
116 29776 0 2 3 F 2
177 36554 4 9 4 F 2
17 36578 4 4 8 M 3
119 54795 0 25 6 M 3
