ID Salary Experience Employed Education Gender Department
124 48582 19 6 8 M 4
105 36399 6 6 4 F 4
183 24200 2 6 0 F 1
159 30979 11 3 3 M 1
36 54679 3 20 6 F 3
167 41340 16 22 7 M 1
22 34632 4 5 4 M 4
57 24525 0 0 0 F 3
23 46211 5 14 6 F 4
106 35367 6 3 6 F 2
150 41695 3 9 6 F 4
26 38985 7 18 9 M 1
147 28999 6 5 1 M 1
15 68425 2 25 12 M 4
118 38708 7 18 9 M 1
137 24472 2 6 0 F 1
12 39331 3 9 6 F 4
145 28912 1 5 0 M 4
64 32820 6 18 5 F 1
18 39828 6 18 5 F 1
115 46098 5 14 6 F 4
180 36694 1 6 4 M 2
61 71548 2 25 12 M 4
164 38436 7 18 9 M 1
103 25215 0 0 0 F 3
68 37755 4 5 4 M 4
39 36431 4 9 4 F 2
149 23845 0 0 0 F 3
88 37555 1 6 4 M 2
123 69133 3 22 10 M 4
74 54821 6 18 6 M 4
11 23654 0 0 0 F 3
175 42107 6 9 5 F 4
97 34756 5 7 4 F 4
101 29271 6 5 1 M 1
6 35487 2 8 2 F 4
108 35368 5 9 4 F 2
111 36374 5 6 2 M 4
14 35467 6 3 6 F 2
162 29999 0 2 3 F 2
27 53234 0 25 6 M 3
34 28985 1 0 4 F 1
166 54062 6 18 6 M 4
134 36471 1 6 4 M 2
165 53425 0 25 6 M 3
35 35631 4 6 4 M 4
60 36451 6 3 6 F 2
170 51059 19 6 8 M 4
5 34869 5 7 4 F 4
54 25912 3 15 9 F 1
