ID Salary Experience Employed Education Gender Department
124 48582 19 6 8 M 4
168 38242 4 21 5 M 1
62 36452 5 9 4 F 2
75 34881 16 22 7 M 1
50 58022 5 12 8 F 4
18 39828 6 18 5 F 1
106 35367 6 3 6 F 2
132 26478 6 0 2 F 2
138 26339 3 1 2 F 4
176 43619 4 9 6 M 4
72 31977 7 18 9 M 1
14 35467 6 3 6 F 2
48 49307 3 20 4 M 4
42 36571 1 6 4 M 2
44 31425 6 7 5 F 3
101 29271 6 5 1 M 1
137 24472 2 6 0 F 1
26 38985 7 18 9 M 1
1 65487 0 27 12 F 4
113 31251 11 3 3 M 1
181 56449 3 12 8 M 2
70 30860 0 2 3 F 2
164 38436 7 18 9 M 1
77 72369 3 22 10 M 4
122 38514 4 21 5 M 1
11 23654 0 0 0 F 3
160 36996 4 5 4 M 4
117 43574 9 6 4 M 2
24 29876 0 2 3 F 2
68 37755 4 5 4 M 4
158 37739 9 19 4 M 3
128 56240 3 20 6 F 3
89 57310 3 12 8 M 2
183 24200 2 6 0 F 1
179 47727 5 15 6 M 3
37 39743 6 9 5 F 4
151 38876 6 6 4 F 4
92 29575 3 1 2 F 4
22 34632 4 5 4 M 4
131 36331 4 9 4 F 2
178 26701 6 0 2 F 2
33 34987 6 9 2 F 4
43 56326 3 12 8 M 2
96 54786 5 12 8 F 4
136 32986 6 7 5 F 3
102 34118 2 6 6 M 4
152 35590 6 3 6 F 2
112 39109 9 19 4 M 3
76 31783 4 21 5 M 1
51 37992 5 7 4 F 4
