year inflation
1962 3.63221497106987
1963 2.94616135685227
1964 13.3552611508153
1965 9.47475859170697
1966 10.8018483489341
1967 13.0622024777969
1968 3.23741242627508
1969 -0.584136610466297
1970 5.09226161997544
1971 3.07993868406547
1972 6.44209746158235
1973 16.9408159791736
1974 28.598734077509
1975 5.74843029767432
1976 -7.63394763392876
1977 8.30747009171162
1978 2.52304875695182
1979 6.27568336762338
1980 11.3460734795094
1981 13.112546897642
1982 7.8907427937749
1983 11.8680812986734
1984 8.3189071186007
1985 5.55642423236555
1986 8.72972072702588
1987 8.80112581251833
1988 9.38347186185332
1989 7.07428002942298
1990 8.97123250273256
1991 13.8702461773683
1992 11.7878170418135
1993 6.32689048779867
1994 10.2479355556119
1995 10.2248861637545
1996 8.97715233826453
1997 7.16425211462723
1998 13.2308389767977
1999 4.66982038037589
2000 4.0094359104519
2001 3.77929312235641
2002 4.29715203929562
2003 3.80585899528852
2004 3.7672517347751
2005 4.24634362031927
2006 5.79652337561635
2007 6.37288135593229
2008 8.34926704907581
2009 10.8823529411765
2010 11.9893899204243
2011 8.9117933648337
2012 9.47899691419793
2013 10.0178784746103
2014 6.665656718679
2015 4.90697344127254
2016 4.94821634062142
2017 3.32817337461301
2018 3.93882646691634
2019 3.72950573539126
