year inflation
1962 2.84327019799063
1963 2.96695977587712
1964 2.33573581177832
1965 3.24231923668134
1966 3.53306035477688
1967 1.79604992213171
1968 1.47028931327699
1969 1.91267848797607
1970 3.45024936360888
1971 5.2409744827309
1972 5.48493312214326
1973 7.03202399303896
1974 6.98643109327502
1975 5.91033626324096
1976 4.24663102299216
1977 3.73416240635144
1978 2.71869696123344
1979 4.04362006473392
1980 5.44105754460348
1981 6.34424277746331
1982 5.24104507228424
1983 3.29341474302845
1984 2.40579339931964
1985 2.06623301216578
1986 -0.129413360854693
1987 0.249906108704984
1988 1.27411894006919
1989 2.78056955569753
1990 2.69646824292392
1991 4.04703259753471
1992 5.05697796731731
1993 4.47457650752809
1994 2.6930563985495
1995 1.70616041317077
1996 1.44972701963241
1997 1.93937198922729
1998 0.911183535014417
1999 0.585433064230794
2000 1.44026838719736
2001 1.98385731334476
2002 1.42080615551521
2003 1.03422218628564
2004 1.66573696655992
2005 1.54691114751329
2006 1.57742642840567
2007 2.29834400700947
2008 2.62837981637219
2009 0.312739007368458
2010 1.10381037789263
2011 2.07517283735872
2012 2.00848884782951
2013 1.50472330251883
2014 0.90679400043421
2015 0.514426137125476
2016 0.491747008445241
2017 1.50949485109622
2018 1.73216879766946
2019 1.44565976888251
2020 0.144877925813972
