X1 X2 X3 X4 X5 Y1 Y2 Y3
-1.95 -0.44 -0.98 -0.16 0.54 -1.21 -2.33 -2.32
-0.66 -2.01 -0.04 -0.73 0.76 -1.22 1.48 -2.29
0.47 -0.3 -0.75 0.5 -1.95 -2.01 0.84 -2.42
-1 -0.45 -0.04 2.68 0.03 -4.61 -5.77 -2.99
0.66 1.53 -0.47 2.55 1.15 -1.67 -7.66 0.89
0.22 -2.09 2.81 0.83 1.06 4.22 0.2 -3.06
-1.86 0.76 -1.28 1.75 0.27 -3.46 -6.87 -4.44
0.1 1 0.37 0.53 2.76 0.15 -4.8 -0.3
1.36 -0.03 0.71 0.21 -0.64 -0.8 0.76 5.68
-1.39 1.33 -1.2 -0.35 2.47 -0.9 -5.9 -2.35
-0.93 1.34 -1.87 -1.15 -0.42 0.23 0.74 0.75
-0.33 0.33 0.75 0.37 -2.3 2.7 2.83 4.36
1.25 -0.13 0.71 0.18 1.11 0.15 -1.14 0.27
0.6 0.67 -0.87 -0.86 -1.81 1.03 3.05 0.27
0.69 0.74 0.94 -1.14 -0.25 3.24 3.42 4.77
0.04 -0.04 0.23 -0.95 1.33 1.61 0.68 -1.53
0.15 1 -2.06 2.34 1.75 -7.72 -9.7 -6.77
-0.51 -0.24 1.13 -0.82 0.73 4.41 1.92 1.32
0.95 0.08 -0.7 0.22 1.05 -2.38 -2.67 0.46
1.01 -1.52 -0.64 -0.67 0.66 -4.95 1.69 -1.33
-0.09 1.36 0.91 -0.19 -0.08 4.93 0.65 6.7
-2.44 0.71 -0.92 -0.16 0.18 0.46 -1.92 -2.31
-0.41 0.26 0.83 0.56 0.75 1.07 -1.91 2.01
2.25 -0.4 -1.08 1.58 -0.55 -5.82 -2.3 -2.09
1.14 1.65 0.4 0.17 -0.48 3.08 1.17 1.34
-0.84 -0.27 0.47 -0.13 1.12 0.5 -1.47 -1.45
1.1 0.97 0.39 -0.57 -1.71 4.93 4.73 5.86
0.16 -1.19 0.35 0.98 0.41 -3.33 -2.3 -0.55
1.14 1.65 0.4 0.17 -0.48 2.46 1.79 4.37
2.5 -0.53 0.3 0.01 -0.63 -1.66 3.12 -0.25
-0.1 0.9 0.53 -1.38 -0.2 4.75 2.72 0.98
0.55 -0.31 -1.26 -1.25 -0.63 -1.48 1.95 -0.7
0.58 -1.57 -0.78 1.28 -0.11 -4.1 -2.16 -3.15
0.48 -1.08 -0.33 -1.31 0.27 -1.3 2.8 -0.81
0.69 -0.64 0.52 -0.54 -0.94 1.49 3.92 0.17
-0.69 -2.6 -0.94 0.47 -0.51 -7.19 -0.35 -1.55
0.69 -0.28 0.71 0.11 -0.3 0.6 1.37 3.25
0.69 -0.64 0.52 -0.54 -0.94 1.43 3.24 1.54
0.15 -0.68 0.58 -0.22 0.33 -1.84 1.17 0.45
1.28 -1.15 -0.86 -1.22 1.19 -4.71 0.87 2.7
0.2 -1.66 0.42 -0.23 -0.2 0.38 1.49 4.65
-0.41 1.05 -0.22 0.65 -1.16 3.28 -0.01 -0.4
1.14 0.92 -0.68 1.82 -1.23 -3.46 -1.89 2.01
-1.05 -1.27 1.7 -0.43 -0.67 2.32 3.88 -2.61
1.58 0.3 1.8 -1.56 -0.03 5.88 6.36 4.29
0.1 1.06 -0.82 0.73 0.73 -4.04 -4.6 -2
1.87 -0.34 0.15 -0.48 -0.91 -0.37 3.62 4.56
-0.14 -0.78 -1.06 1.1 -0.12 -5.03 -3.2 -2.47
-0.53 -1.89 0.01 -0.55 0.36 -2.25 0.58 -0.82
1.14 0.92 -0.68 1.82 -1.23 -1.75 -2.57 0.47
