year inflation
1962 5.26563234621734
1963 -2.69465535232731
1964 0.856793145737558
1965 4.10345873811621
1966 9.69034608375114
1967 -3.72633676514215
1968 -0.476059059060833
1969 10.155979202822
1970 13.7570799247929
1971 15.9991148482235
1972 3.45764975201499
1973 5.40266445394223
1974 12.6743931774329
1975 33.9641883221777
1976 24.2999999999997
1977 15.0878340572688
1978 21.7092457416664
1979 11.7097306212117
1980 9.97226199001429
1981 20.8128229121949
1982 7.69774724714248
1983 23.2123315511559
1984 17.8205332860842
1985 7.4353448275863
1986 5.71715145436305
1987 11.2903225806452
1988 54.5112247797672
1989 50.4666881235915
1990 7.36440030557698
1991 13.0069731037427
1992 44.588842715023
1993 57.1652528349217
1994 57.0317089119659
1995 72.8355022972637
1996 29.2682926829272
1997 8.52987421383634
1998 9.99637812386806
1999 6.61837339479755
2000 6.93329215565158
2001 18.8736462093863
2002 12.8765792031099
2003 14.0317836131437
2004 14.9980338183251
2005 17.8634933661605
2006 8.22522152017048
2007 5.38800796858628
2008 11.5810751748252
2009 12.5378277304689
2010 13.7400521363694
2011 10.8261371880017
2012 12.2242413020584
2013 8.49551838265667
2014 8.04741087967911
2015 9.00943498007705
2016 15.6968126387972
2017 16.5022662139641
2018 12.0951065173432
2019 11.3964223378115
