year inflation
1963 0.449887528119984
1964 2.41353570491375
1965 0.461613216719871
1966 0.193470375092582
1967 1.37581462709178
1968 1.61904761953548
1969 1.82755388941358
1970 3.08329498367027
1971 1.91964285715142
1972 5.40954883948927
1973 6.85643050053376
1974 16.2680666277125
1975 5.88104130650946
1976 3.94999999941719
1977 4.58553791889616
1978 4.20052123266095
1979 7.98881859610769
1980 13.8079019078008
1981 7.30232836526219
1982 4.25057176328122
1983 2.10284124368167
1984 1.58264332858591
1985 1.02661989275157
1986 -0.0663841083593885
1987 0.996423096679204
1988 0.359220844928173
1989 0.205867258317721
1990 0.769485354956045
1991 1.25626077674687
1992 1.82452156989957
1993 0.453930078840386
1994 1.26843190106195
1995 0.994206982933875
1996 1.25571661111544
1997 1.32435122100609
1998 0.559081293442499
1999 1.24718256949635
2000 1.49896111605776
2001 0.307062436028726
2002 1.00583090379041
2003 0.391666666666677
2004 0.182618079189812
2005 3.18170519512806
2006 2.45789333143389
2007 4.16863316477154
2008 8.75868308795681
2009 2.40905316669705
2010 3.49128867487524
2011 5.87580249989755
2012 5.69819940307865
2013 4.02716053442986
2014 2.62668365353324
2015 0.136399710403449
2016 0.739734025300015
2017 0.875585918759905
2018 0.761578359399948
