year inflation
1960 4.92751886903111
1961 1.6087596908193
1962 1.19898417815083
1963 0.594055008461957
1964 2.33790317234361
1965 3.56803865742935
1966 4.21578837738439
1967 3.01694847502145
1968 2.33395093467026
1969 3.36700336711682
1970 5.00341205483424
1971 5.46902899376842
1972 4.94369236377868
1973 12.0819394612939
1974 23.7840154425787
1975 14.9445346409267
1976 15.824722489347
1977 29.0641247103462
1978 17.4572925678264
1979 18.1912462987644
1980 26.3516513562834
1981 27.9337625982399
1982 58.9134198531048
1983 101.874938435992
1984 65.4488071277602
1985 57.7484484008702
1986 86.2333169923538
1987 131.827383923089
1988 114.162258549066
1989 20.0078767139978
1990 26.6516725646771
1991 22.662359455061
1992 15.5078962533572
1993 9.75146045357564
1994 6.96581237191123
1995 34.9992712889592
1996 34.3783832235167
1997 20.6256287259248
1998 15.9283950119352
1999 16.5856169707539
2000 9.49156149435404
2001 6.36773806235032
2002 5.03072733151299
2003 4.54690012118717
2004 4.68840884843147
2005 3.98805714597435
2006 3.62946762439129
2007 3.96684905458234
2008 5.12498274575897
2009 5.29735584228859
2010 4.15672722680176
2011 3.40737824605736
2012 4.11150981070293
2013 3.80639069747207
2014 4.01861608078673
2015 2.7206406496403
2016 2.82170784747653
2017 6.04145724018992
2018 4.89935015356549
