year inflation
1963 6.70690556397991
1964 3.8003894530575
1965 6.65599094260619
1966 5.04083205887677
1967 3.98984808881514
1968 5.3394329573935
1969 5.2498209110202
1970 6.92417383485783
1971 6.39534883720931
1972 4.84351713859909
1973 11.608623548922
1974 23.2222458076842
1975 11.7312661498708
1976 9.37403638606229
1977 8.16182689596842
1978 4.20956601068684
1979 3.70185092546274
1980 7.77858176555714
1981 4.91216291820522
1982 2.74104095563138
1983 1.89971971348492
1984 2.26161369193155
1985 2.03227734608485
1986 0.59558679945326
1987 0.12617684169661
1988 0.678557580457528
1989 2.27228962064317
1990 3.07851628695158
1991 3.25143848753312
1992 1.76028306059266
1993 1.24304589707929
1994 0.695458057868992
1995 -0.127899045020497
1996 0.136600358575949
1997 1.74780458692129
1998 0.661974191385979
1999 -0.341296928327639
2000 -0.676578683595068
2001 -0.740055504162799
2002 -0.923494026942322
2003 -0.256541816316057
2004 -0.00857338820302009
2005 -0.282946068764459
2006 0.249355116079115
2007 0.0600394544986581
2008 1.38007886164923
2009 -1.3528367295172
2010 -0.728243207517742
2011 -0.272455616101254
2012 -0.0440645104433029
2013 0.335037912184809
2014 2.75922671353253
2015 0.795279630579775
2016 -0.127258844489691
2017 0.484199796126387
2018 0.989094598021806
2019 0.468776159383912
