ID Salary Experience Employed Education Gender Department
98 35780 2 8 2 F 4
43 56326 3 12 8 M 2
137 23974 2 6 0 F 1
32 48695 19 6 8 M 4
107 68718 2 25 12 M 4
121 41114 16 22 7 M 1
82 54650 3 20 6 F 3
173 39017 4 6 4 M 4
165 53425 0 25 6 M 3
73 53205 0 25 6 M 3
48 53807 3 20 4 M 4
172 28886 1 0 4 F 1
91 17741 2 6 0 F 1
153 71811 2 25 12 M 4
29 41889 16 22 7 M 1
100 32145 3 15 9 F 1
1 65487 0 27 12 F 4
162 29888 0 2 3 F 2
170 52081 19 6 8 M 4
139 68873 0 27 12 F 4
27 53234 0 25 6 M 3
37 39743 6 9 5 F 4
84 48878 4 9 6 M 4
79 42610 6 9 2 F 4
157 39873 5 6 2 M 4
174 54870 3 20 6 F 3
120 51991 6 18 6 M 4
42 36571 1 6 4 M 2
17 36578 4 4 8 M 3
85 37465 4 9 4 F 2
46 26452 3 1 2 F 4
171 38373 6 9 2 F 4
40 26578 6 0 2 F 2
71 44708 9 6 4 M 2
105 36805 6 6 4 F 4
88 37605 1 6 4 M 2
180 36583 1 6 4 M 2
144 38873 2 8 2 F 4
138 26745 3 1 2 F 4
131 36281 4 9 4 F 2
69 53834 5 14 6 F 4
156 39729 6 18 5 F 1
2 46184 3 20 4 M 4
110 39053 6 18 5 F 1
119 53300 0 25 6 M 3
160 38018 4 5 4 M 4
124 48988 19 6 8 M 4
23 46211 5 14 6 F 4
135 56176 3 12 8 M 2
159 31429 11 3 3 M 1
