ID Salary Experience Employed Education Gender Department
9 29548 6 5 1 M 1
153 71811 2 25 12 M 4
169 72632 3 22 10 M 4
182 31616 6 7 5 F 3
13 36512 6 6 4 F 4
178 26590 6 0 2 F 2
157 39873 5 6 2 M 4
131 36281 4 9 4 F 2
88 37605 1 6 4 M 2
45 24749 2 6 0 F 1
70 30910 0 2 3 F 2
152 35479 6 3 6 F 2
59 44135 6 6 4 F 4
112 37614 9 19 4 M 3
89 57360 3 12 8 M 2
172 28886 1 0 4 F 1
30 38791 4 21 5 M 1
101 28773 6 5 1 M 1
38 41255 4 9 6 M 4
79 42610 6 9 2 F 4
181 56338 3 12 8 M 2
46 26452 3 1 2 F 4
133 47602 5 15 6 M 3
134 36421 1 6 4 M 2
141 32683 1 0 7 M 1
50 62522 5 12 8 F 4
177 36443 4 9 4 F 2
11 23654 0 0 0 F 3
163 43686 9 6 4 M 2
110 39053 6 18 5 F 1
106 35317 6 3 6 F 2
87 47507 5 15 6 M 3
33 34987 6 9 2 F 4
175 43129 6 9 5 F 4
47 73110 0 27 12 F 4
55 22540 6 5 1 M 1
25 43674 9 6 4 M 2
117 43524 9 6 4 M 2
78 56318 19 6 8 M 4
161 49597 5 14 6 F 4
122 38016 4 21 5 M 1
98 35780 2 8 2 F 4
97 35162 5 7 4 F 4
151 39898 6 6 4 F 4
62 36502 5 9 4 F 2
93 65780 0 27 12 F 4
82 54650 3 20 6 F 3
15 68425 2 25 12 M 4
3 32782 1 0 7 M 1
103 23720 0 0 0 F 3
