ID Salary Experience Employed Education Gender Department
28 51698 6 18 6 M 4
129 40036 6 9 5 F 4
92 34075 3 1 2 F 4
37 39743 6 9 5 F 4
125 35280 6 9 2 F 4
48 53807 3 20 4 M 4
154 35480 5 9 4 F 2
168 38692 4 21 5 M 1
160 38018 4 5 4 M 4
47 73110 0 27 12 F 4
95 32007 1 0 7 M 1
54 25912 3 15 9 F 1
142 58285 5 12 8 F 4
77 76869 3 22 10 M 4
171 38373 6 9 2 F 4
18 39828 6 18 5 F 1
61 76048 2 25 12 M 4
107 68718 2 25 12 M 4
123 69539 3 22 10 M 4
16 35468 5 9 4 F 2
180 36583 1 6 4 M 2
79 42610 6 9 2 F 4
23 46211 5 14 6 F 4
30 38791 4 21 5 M 1
67 24520 11 3 3 M 1
97 35162 5 7 4 F 4
19 36487 5 6 2 M 4
172 28886 1 0 4 F 1
137 23974 2 6 0 F 1
151 39898 6 6 4 F 4
143 38255 5 7 4 F 4
159 31429 11 3 3 M 1
57 23625 0 0 0 F 3
178 26590 6 0 2 F 2
98 35780 2 8 2 F 4
46 26452 3 1 2 F 4
65 44110 5 6 2 M 4
130 41548 4 9 6 M 4
35 35631 4 6 4 M 4
132 26428 6 0 2 F 2
70 30910 0 2 3 F 2
166 55084 6 18 6 M 4
71 44708 9 6 4 M 2
140 49570 3 20 4 M 4
103 23720 0 0 0 F 3
167 41790 16 22 7 M 1
109 36644 4 4 8 M 3
128 54745 3 20 6 F 3
136 31491 6 7 5 F 3
75 34881 16 22 7 M 1
