ID Salary Experience Employed Education Gender Department
118 38210 7 18 9 M 1
24 29876 0 2 3 F 2
27 53234 0 25 6 M 3
17 36578 4 4 8 M 3
145 29934 1 5 0 M 4
92 34075 3 1 2 F 4
112 37614 9 19 4 M 3
57 23625 0 0 0 F 3
103 23720 0 0 0 F 3
148 37617 2 6 6 M 4
71 44708 9 6 4 M 2
143 38255 5 7 4 F 4
56 41854 2 6 6 M 4
180 36583 1 6 4 M 2
130 41548 4 9 6 M 4
147 29449 6 5 1 M 1
144 38873 2 8 2 F 4
49 25774 1 0 7 M 1
5 34869 5 7 4 F 4
40 26578 6 0 2 F 2
8 32920 3 15 9 F 1
126 28210 1 0 4 F 1
53 34171 1 5 0 M 4
166 55084 6 18 6 M 4
98 35780 2 8 2 F 4
31 69246 3 22 10 M 4
50 62522 5 12 8 F 4
20 37548 9 19 4 M 3
51 42492 5 7 4 F 4
131 36281 4 9 4 F 2
22 34632 4 5 4 M 4
19 36487 5 6 2 M 4
25 43674 9 6 4 M 2
139 68873 0 27 12 F 4
69 53834 5 14 6 F 4
122 38016 4 21 5 M 1
132 26428 6 0 2 F 2
163 43686 9 6 4 M 2
52 43110 2 8 2 F 4
28 51698 6 18 6 M 4
68 42255 4 5 4 M 4
183 24650 2 6 0 F 1
169 72632 3 22 10 M 4
15 68425 2 25 12 M 4
37 39743 6 9 5 F 4
16 35468 5 9 4 F 2
106 35317 6 3 6 F 2
66 37519 9 19 4 M 3
125 35280 6 9 2 F 4
146 32821 3 15 9 F 1
