ID Salary Experience Employed Education Gender Department
160 38018 4 5 4 M 4
171 38373 6 9 2 F 4
55 22540 6 5 1 M 1
28 51698 6 18 6 M 4
18 39828 6 18 5 F 1
148 37617 2 6 6 M 4
29 41889 16 22 7 M 1
108 35318 5 9 4 F 2
147 29449 6 5 1 M 1
96 55192 5 12 8 F 4
51 42492 5 7 4 F 4
11 23654 0 0 0 F 3
14 35467 6 3 6 F 2
5 34869 5 7 4 F 4
139 68873 0 27 12 F 4
113 30753 11 3 3 M 1
144 38873 2 8 2 F 4
48 53807 3 20 4 M 4
129 40036 6 9 5 F 4
78 56318 19 6 8 M 4
8 32920 3 15 9 F 1
70 30910 0 2 3 F 2
82 54650 3 20 6 F 3
72 31977 7 18 9 M 1
154 35480 5 9 4 F 2
93 65780 0 27 12 F 4
175 43129 6 9 5 F 4
88 37605 1 6 4 M 2
83 47366 6 9 5 F 4
170 52081 19 6 8 M 4
134 36421 1 6 4 M 2
137 23974 2 6 0 F 1
63 36549 4 4 8 M 3
149 23845 0 0 0 F 3
150 42717 3 9 6 F 4
112 37614 9 19 4 M 3
140 49570 3 20 4 M 4
35 35631 4 6 4 M 4
65 44110 5 6 2 M 4
136 31491 6 7 5 F 3
49 25774 1 0 7 M 1
9 29548 6 5 1 M 1
177 36443 4 9 4 F 2
90 31396 6 7 5 F 3
124 48988 19 6 8 M 4
34 28985 1 0 4 F 1
97 35162 5 7 4 F 4
76 31783 4 21 5 M 1
80 21977 1 0 4 F 1
44 31425 6 7 5 F 3
