ID Salary Experience Employed Education Gender Department
134 36421 1 6 4 M 2
180 36583 1 6 4 M 2
129 40036 6 9 5 F 4
66 37519 9 19 4 M 3
157 39873 5 6 2 M 4
146 32821 3 15 9 F 1
58 46954 3 9 6 F 4
100 32145 3 15 9 F 1
37 39743 6 9 5 F 4
22 34632 4 5 4 M 4
5 34869 5 7 4 F 4
167 41790 16 22 7 M 1
84 48878 4 9 6 M 4
28 51698 6 18 6 M 4
27 53234 0 25 6 M 3
64 32820 6 18 5 F 1
170 52081 19 6 8 M 4
169 72632 3 22 10 M 4
125 35280 6 9 2 F 4
136 31491 6 7 5 F 3
71 44708 9 6 4 M 2
153 71811 2 25 12 M 4
67 24520 11 3 3 M 1
171 38373 6 9 2 F 4
95 32007 1 0 7 M 1
39 36431 4 9 4 F 2
78 56318 19 6 8 M 4
168 38692 4 21 5 M 1
109 36644 4 4 8 M 3
54 25912 3 15 9 F 1
65 44110 5 6 2 M 4
161 49597 5 14 6 F 4
8 32920 3 15 9 F 1
83 47366 6 9 5 F 4
14 35467 6 3 6 F 2
73 53205 0 25 6 M 3
92 34075 3 1 2 F 4
172 28886 1 0 4 F 1
101 28773 6 5 1 M 1
174 54870 3 20 6 F 3
97 35162 5 7 4 F 4
79 42610 6 9 2 F 4
17 36578 4 4 8 M 3
25 43674 9 6 4 M 2
139 68873 0 27 12 F 4
132 26428 6 0 2 F 2
11 23654 0 0 0 F 3
116 29726 0 2 3 F 2
87 47507 5 15 6 M 3
7 26548 1 5 0 M 4
