ID Salary Experience Employed Education Gender Department
121 41114 16 22 7 M 1
16 35468 5 9 4 F 2
60 36501 6 3 6 F 2
82 54650 3 20 6 F 3
129 40036 6 9 5 F 4
39 36431 4 9 4 F 2
66 37519 9 19 4 M 3
86 27612 6 0 2 F 2
169 72632 3 22 10 M 4
31 69246 3 22 10 M 4
148 37617 2 6 6 M 4
143 38255 5 7 4 F 4
133 47602 5 15 6 M 3
146 32821 3 15 9 F 1
164 38886 7 18 9 M 1
54 25912 3 15 9 F 1
36 54679 3 20 6 F 3
96 55192 5 12 8 F 4
168 38692 4 21 5 M 1
184 29838 3 1 2 F 4
18 39828 6 18 5 F 1
69 53834 5 14 6 F 4
145 29934 1 5 0 M 4
55 22540 6 5 1 M 1
132 26428 6 0 2 F 2
9 29548 6 5 1 M 1
142 58285 5 12 8 F 4
123 69539 3 22 10 M 4
25 43674 9 6 4 M 2
85 37465 4 9 4 F 2
167 41790 16 22 7 M 1
97 35162 5 7 4 F 4
113 30753 11 3 3 M 1
57 23625 0 0 0 F 3
45 24749 2 6 0 F 1
139 68873 0 27 12 F 4
79 42610 6 9 2 F 4
155 36769 4 4 8 M 3
1 65487 0 27 12 F 4
171 38373 6 9 2 F 4
172 28886 1 0 4 F 1
94 46477 3 20 4 M 4
98 35780 2 8 2 F 4
181 56338 3 12 8 M 2
78 56318 19 6 8 M 4
44 31425 6 7 5 F 3
124 48988 19 6 8 M 4
110 39053 6 18 5 F 1
120 51991 6 18 6 M 4
173 39017 4 6 4 M 4
