ID Salary Experience Employed Education Gender Department
8 32920 3 15 9 F 1
73 53205 0 25 6 M 3
182 31616 6 7 5 F 3
37 39743 6 9 5 F 4
59 44135 6 6 4 F 4
47 73110 0 27 12 F 4
145 29934 1 5 0 M 4
93 65780 0 27 12 F 4
58 46954 3 9 6 F 4
118 38210 7 18 9 M 1
150 42717 3 9 6 F 4
85 37465 4 9 4 F 2
26 38985 7 18 9 M 1
14 35467 6 3 6 F 2
104 39624 3 9 6 F 4
178 26590 6 0 2 F 2
54 25912 3 15 9 F 1
115 46504 5 14 6 F 4
162 29888 0 2 3 F 2
184 29838 3 1 2 F 4
33 34987 6 9 2 F 4
11 23654 0 0 0 F 3
32 48695 19 6 8 M 4
171 38373 6 9 2 F 4
34 28985 1 0 4 F 1
141 32683 1 0 7 M 1
116 29726 0 2 3 F 2
60 36501 6 3 6 F 2
129 40036 6 9 5 F 4
18 39828 6 18 5 F 1
20 37548 9 19 4 M 3
76 31783 4 21 5 M 1
65 44110 5 6 2 M 4
96 55192 5 12 8 F 4
123 69539 3 22 10 M 4
181 56338 3 12 8 M 2
67 24520 11 3 3 M 1
49 25774 1 0 7 M 1
167 41790 16 22 7 M 1
183 24650 2 6 0 F 1
113 30753 11 3 3 M 1
175 43129 6 9 5 F 4
21 31528 11 3 3 M 1
90 31396 6 7 5 F 3
98 35780 2 8 2 F 4
16 35468 5 9 4 F 2
125 35280 6 9 2 F 4
68 42255 4 5 4 M 4
22 34632 4 5 4 M 4
6 35487 2 8 2 F 4
