ID Salary Experience Employed Education Gender Department
133 47602 5 15 6 M 3
183 24650 2 6 0 F 1
125 35280 6 9 2 F 4
10 34231 2 6 6 M 4
154 35480 5 9 4 F 2
177 36443 4 9 4 F 2
32 48695 19 6 8 M 4
80 21977 1 0 4 F 1
38 41255 4 9 6 M 4
16 35468 5 9 4 F 2
178 26590 6 0 2 F 2
36 54679 3 20 6 F 3
157 39873 5 6 2 M 4
155 36769 4 4 8 M 3
28 51698 6 18 6 M 4
65 44110 5 6 2 M 4
175 43129 6 9 5 F 4
136 31491 6 7 5 F 3
94 46477 3 20 4 M 4
52 43110 2 8 2 F 4
48 53807 3 20 4 M 4
83 47366 6 9 5 F 4
139 68873 0 27 12 F 4
160 38018 4 5 4 M 4
176 44641 4 9 6 M 4
180 36583 1 6 4 M 2
164 38886 7 18 9 M 1
56 41854 2 6 6 M 4
11 23654 0 0 0 F 3
62 36502 5 9 4 F 2
101 28773 6 5 1 M 1
169 72632 3 22 10 M 4
182 31616 6 7 5 F 3
34 28985 1 0 4 F 1
151 39898 6 6 4 F 4
42 36571 1 6 4 M 2
67 24520 11 3 3 M 1
46 26452 3 1 2 F 4
130 41548 4 9 6 M 4
128 54745 3 20 6 F 3
159 31429 11 3 3 M 1
124 48988 19 6 8 M 4
107 68718 2 25 12 M 4
88 37605 1 6 4 M 2
92 34075 3 1 2 F 4
75 34881 16 22 7 M 1
184 29838 3 1 2 F 4
86 27612 6 0 2 F 2
173 39017 4 6 4 M 4
33 34987 6 9 2 F 4
