ID Salary Experience Employed Education Gender Department
133 47602 5 15 6 M 3
179 47727 5 15 6 M 3
123 69539 3 22 10 M 4
24 29876 0 2 3 F 2
138 26745 3 1 2 F 4
174 54870 3 20 6 F 3
14 35467 6 3 6 F 2
4 54899 5 12 8 F 4
83 47366 6 9 5 F 4
151 39898 6 6 4 F 4
49 25774 1 0 7 M 1
3 32782 1 0 7 M 1
181 56338 3 12 8 M 2
158 37739 9 19 4 M 3
26 38985 7 18 9 M 1
30 38791 4 21 5 M 1
5 34869 5 7 4 F 4
9 29548 6 5 1 M 1
156 39729 6 18 5 F 1
147 29449 6 5 1 M 1
122 38016 4 21 5 M 1
97 35162 5 7 4 F 4
110 39053 6 18 5 F 1
79 42610 6 9 2 F 4
114 34925 4 5 4 M 4
27 53234 0 25 6 M 3
25 43674 9 6 4 M 2
164 38886 7 18 9 M 1
62 36502 5 9 4 F 2
52 43110 2 8 2 F 4
35 35631 4 6 4 M 4
113 30753 11 3 3 M 1
29 41889 16 22 7 M 1
112 37614 9 19 4 M 3
51 42492 5 7 4 F 4
18 39828 6 18 5 F 1
132 26428 6 0 2 F 2
72 31977 7 18 9 M 1
162 29888 0 2 3 F 2
7 26548 1 5 0 M 4
109 36644 4 4 8 M 3
69 53834 5 14 6 F 4
40 26578 6 0 2 F 2
141 32683 1 0 7 M 1
101 28773 6 5 1 M 1
67 24520 11 3 3 M 1
17 36578 4 4 8 M 3
84 48878 4 9 6 M 4
32 48695 19 6 8 M 4
170 52081 19 6 8 M 4
