ID Salary Experience Employed Education Gender Department
136 31491 6 7 5 F 3
109 36644 4 4 8 M 3
112 37614 9 19 4 M 3
43 56326 3 12 8 M 2
137 23974 2 6 0 F 1
138 26745 3 1 2 F 4
8 32920 3 15 9 F 1
38 41255 4 9 6 M 4
114 34925 4 5 4 M 4
81 43254 4 6 4 M 4
104 39624 3 9 6 F 4
172 28886 1 0 4 F 1
60 36501 6 3 6 F 2
29 41889 16 22 7 M 1
17 36578 4 4 8 M 3
50 62522 5 12 8 F 4
48 53807 3 20 4 M 4
91 17741 2 6 0 F 1
178 26590 6 0 2 F 2
70 30910 0 2 3 F 2
14 35467 6 3 6 F 2
34 28985 1 0 4 F 1
129 40036 6 9 5 F 4
12 39331 3 9 6 F 4
57 23625 0 0 0 F 3
39 36431 4 9 4 F 2
78 56318 19 6 8 M 4
119 53300 0 25 6 M 3
108 35318 5 9 4 F 2
111 36780 5 6 2 M 4
149 23845 0 0 0 F 3
26 38985 7 18 9 M 1
74 59321 6 18 6 M 4
40 26578 6 0 2 F 2
51 42492 5 7 4 F 4
86 27612 6 0 2 F 2
184 29838 3 1 2 F 4
90 31396 6 7 5 F 3
95 32007 1 0 7 M 1
54 25912 3 15 9 F 1
131 36281 4 9 4 F 2
37 39743 6 9 5 F 4
77 76869 3 22 10 M 4
118 38210 7 18 9 M 1
154 35480 5 9 4 F 2
170 52081 19 6 8 M 4
36 54679 3 20 6 F 3
101 28773 6 5 1 M 1
106 35317 6 3 6 F 2
88 37605 1 6 4 M 2
