ID Salary Experience Employed Education Gender Department
100 32145 3 15 9 F 1
154 35480 5 9 4 F 2
170 52081 19 6 8 M 4
171 38373 6 9 2 F 4
117 43524 9 6 4 M 2
29 41889 16 22 7 M 1
120 51991 6 18 6 M 4
96 55192 5 12 8 F 4
55 22540 6 5 1 M 1
63 36549 4 4 8 M 3
65 44110 5 6 2 M 4
11 23654 0 0 0 F 3
50 62522 5 12 8 F 4
102 34524 2 6 6 M 4
74 59321 6 18 6 M 4
139 68873 0 27 12 F 4
21 31528 11 3 3 M 1
181 56338 3 12 8 M 2
85 37465 4 9 4 F 2
156 39729 6 18 5 F 1
165 53425 0 25 6 M 3
27 53234 0 25 6 M 3
111 36780 5 6 2 M 4
121 41114 16 22 7 M 1
33 34987 6 9 2 F 4
136 31491 6 7 5 F 3
25 43674 9 6 4 M 2
19 36487 5 6 2 M 4
183 24650 2 6 0 F 1
95 32007 1 0 7 M 1
159 31429 11 3 3 M 1
42 36571 1 6 4 M 2
99 26841 1 5 0 M 4
146 32821 3 15 9 F 1
110 39053 6 18 5 F 1
116 29726 0 2 3 F 2
167 41790 16 22 7 M 1
38 41255 4 9 6 M 4
164 38886 7 18 9 M 1
161 49597 5 14 6 F 4
9 29548 6 5 1 M 1
49 25774 1 0 7 M 1
97 35162 5 7 4 F 4
98 35780 2 8 2 F 4
180 36583 1 6 4 M 2
80 21977 1 0 4 F 1
76 31783 4 21 5 M 1
153 71811 2 25 12 M 4
48 53807 3 20 4 M 4
169 72632 3 22 10 M 4
