ID Salary Experience Employed Education Gender Department
121 41114 16 22 7 M 1
73 53205 0 25 6 M 3
6 35487 2 8 2 F 4
106 35317 6 3 6 F 2
156 39729 6 18 5 F 1
178 26590 6 0 2 F 2
119 53300 0 25 6 M 3
19 36487 5 6 2 M 4
109 36644 4 4 8 M 3
170 52081 19 6 8 M 4
123 69539 3 22 10 M 4
67 24520 11 3 3 M 1
165 53425 0 25 6 M 3
158 37739 9 19 4 M 3
179 47727 5 15 6 M 3
50 62522 5 12 8 F 4
155 36769 4 4 8 M 3
110 39053 6 18 5 F 1
145 29934 1 5 0 M 4
108 35318 5 9 4 F 2
61 76048 2 25 12 M 4
23 46211 5 14 6 F 4
16 35468 5 9 4 F 2
180 36583 1 6 4 M 2
25 43674 9 6 4 M 2
21 31528 11 3 3 M 1
184 29838 3 1 2 F 4
114 34925 4 5 4 M 4
64 32820 6 18 5 F 1
47 73110 0 27 12 F 4
101 28773 6 5 1 M 1
102 34524 2 6 6 M 4
86 27612 6 0 2 F 2
53 34171 1 5 0 M 4
8 32920 3 15 9 F 1
99 26841 1 5 0 M 4
142 58285 5 12 8 F 4
104 39624 3 9 6 F 4
177 36443 4 9 4 F 2
85 37465 4 9 4 F 2
152 35479 6 3 6 F 2
82 54650 3 20 6 F 3
68 42255 4 5 4 M 4
120 51991 6 18 6 M 4
15 68425 2 25 12 M 4
161 49597 5 14 6 F 4
59 44135 6 6 4 F 4
116 29726 0 2 3 F 2
115 46504 5 14 6 F 4
94 46477 3 20 4 M 4
