ID Salary Experience Employed Education Gender Department
122 38016 4 21 5 M 1
113 30753 11 3 3 M 1
143 38255 5 7 4 F 4
177 36443 4 9 4 F 2
166 55084 6 18 6 M 4
37 39743 6 9 5 F 4
99 26841 1 5 0 M 4
11 23654 0 0 0 F 3
117 43524 9 6 4 M 2
60 36501 6 3 6 F 2
48 53807 3 20 4 M 4
76 31783 4 21 5 M 1
165 53425 0 25 6 M 3
43 56326 3 12 8 M 2
176 44641 4 9 6 M 4
129 40036 6 9 5 F 4
114 34925 4 5 4 M 4
44 31425 6 7 5 F 3
118 38210 7 18 9 M 1
28 51698 6 18 6 M 4
168 38692 4 21 5 M 1
59 44135 6 6 4 F 4
74 59321 6 18 6 M 4
85 37465 4 9 4 F 2
126 28210 1 0 4 F 1
89 57360 3 12 8 M 2
75 34881 16 22 7 M 1
124 48988 19 6 8 M 4
105 36805 6 6 4 F 4
138 26745 3 1 2 F 4
35 35631 4 6 4 M 4
179 47727 5 15 6 M 3
183 24650 2 6 0 F 1
18 39828 6 18 5 F 1
49 25774 1 0 7 M 1
161 49597 5 14 6 F 4
39 36431 4 9 4 F 2
164 38886 7 18 9 M 1
184 29838 3 1 2 F 4
57 23625 0 0 0 F 3
64 32820 6 18 5 F 1
26 38985 7 18 9 M 1
178 26590 6 0 2 F 2
106 35317 6 3 6 F 2
169 72632 3 22 10 M 4
133 47602 5 15 6 M 3
97 35162 5 7 4 F 4
109 36644 4 4 8 M 3
10 34231 2 6 6 M 4
83 47366 6 9 5 F 4
