ID Salary Experience Employed Education Gender Department
168 38692 4 21 5 M 1
138 26745 3 1 2 F 4
34 28985 1 0 4 F 1
66 37519 9 19 4 M 3
166 55084 6 18 6 M 4
147 29449 6 5 1 M 1
41 47536 5 15 6 M 3
27 53234 0 25 6 M 3
42 36571 1 6 4 M 2
92 34075 3 1 2 F 4
49 25774 1 0 7 M 1
156 39729 6 18 5 F 1
59 44135 6 6 4 F 4
101 28773 6 5 1 M 1
110 39053 6 18 5 F 1
113 30753 11 3 3 M 1
55 22540 6 5 1 M 1
14 35467 6 3 6 F 2
126 28210 1 0 4 F 1
121 41114 16 22 7 M 1
139 68873 0 27 12 F 4
104 39624 3 9 6 F 4
53 34171 1 5 0 M 4
160 38018 4 5 4 M 4
184 29838 3 1 2 F 4
93 65780 0 27 12 F 4
178 26590 6 0 2 F 2
69 53834 5 14 6 F 4
82 54650 3 20 6 F 3
9 29548 6 5 1 M 1
119 53300 0 25 6 M 3
176 44641 4 9 6 M 4
105 36805 6 6 4 F 4
146 32821 3 15 9 F 1
107 68718 2 25 12 M 4
177 36443 4 9 4 F 2
117 43524 9 6 4 M 2
28 51698 6 18 6 M 4
1 65487 0 27 12 F 4
19 36487 5 6 2 M 4
134 36421 1 6 4 M 2
89 57360 3 12 8 M 2
95 32007 1 0 7 M 1
127 35924 4 6 4 M 4
88 37605 1 6 4 M 2
155 36769 4 4 8 M 3
39 36431 4 9 4 F 2
172 28886 1 0 4 F 1
25 43674 9 6 4 M 2
91 17741 2 6 0 F 1
