ID Salary Experience Employed Education Gender Department
148 37617 2 6 6 M 4
177 36443 4 9 4 F 2
131 36281 4 9 4 F 2
48 53807 3 20 4 M 4
112 37614 9 19 4 M 3
49 25774 1 0 7 M 1
178 26590 6 0 2 F 2
158 37739 9 19 4 M 3
127 35924 4 6 4 M 4
133 47602 5 15 6 M 3
171 38373 6 9 2 F 4
30 38791 4 21 5 M 1
130 41548 4 9 6 M 4
102 34524 2 6 6 M 4
106 35317 6 3 6 F 2
145 29934 1 5 0 M 4
63 36549 4 4 8 M 3
156 39729 6 18 5 F 1
132 26428 6 0 2 F 2
180 36583 1 6 4 M 2
139 68873 0 27 12 F 4
55 22540 6 5 1 M 1
101 28773 6 5 1 M 1
169 72632 3 22 10 M 4
85 37465 4 9 4 F 2
123 69539 3 22 10 M 4
111 36780 5 6 2 M 4
90 31396 6 7 5 F 3
22 34632 4 5 4 M 4
118 38210 7 18 9 M 1
83 47366 6 9 5 F 4
69 53834 5 14 6 F 4
129 40036 6 9 5 F 4
68 42255 4 5 4 M 4
24 29876 0 2 3 F 2
84 48878 4 9 6 M 4
3 32782 1 0 7 M 1
5 34869 5 7 4 F 4
52 43110 2 8 2 F 4
42 36571 1 6 4 M 2
12 39331 3 9 6 F 4
47 73110 0 27 12 F 4
136 31491 6 7 5 F 3
61 76048 2 25 12 M 4
161 49597 5 14 6 F 4
78 56318 19 6 8 M 4
105 36805 6 6 4 F 4
173 39017 4 6 4 M 4
125 35280 6 9 2 F 4
77 76869 3 22 10 M 4
