ID Salary Experience Employed Education Gender Department
159 31429 11 3 3 M 1
28 51698 6 18 6 M 4
118 38210 7 18 9 M 1
165 53425 0 25 6 M 3
6 35487 2 8 2 F 4
86 27612 6 0 2 F 2
126 28210 1 0 4 F 1
177 36443 4 9 4 F 2
61 76048 2 25 12 M 4
94 46477 3 20 4 M 4
31 69246 3 22 10 M 4
29 41889 16 22 7 M 1
179 47727 5 15 6 M 3
89 57360 3 12 8 M 2
144 38873 2 8 2 F 4
67 24520 11 3 3 M 1
129 40036 6 9 5 F 4
26 38985 7 18 9 M 1
114 34925 4 5 4 M 4
158 37739 9 19 4 M 3
18 39828 6 18 5 F 1
92 34075 3 1 2 F 4
147 29449 6 5 1 M 1
156 39729 6 18 5 F 1
15 68425 2 25 12 M 4
38 41255 4 9 6 M 4
107 68718 2 25 12 M 4
163 43686 9 6 4 M 2
53 34171 1 5 0 M 4
148 37617 2 6 6 M 4
68 42255 4 5 4 M 4
100 32145 3 15 9 F 1
154 35480 5 9 4 F 2
64 32820 6 18 5 F 1
131 36281 4 9 4 F 2
14 35467 6 3 6 F 2
66 37519 9 19 4 M 3
172 28886 1 0 4 F 1
8 32920 3 15 9 F 1
106 35317 6 3 6 F 2
153 71811 2 25 12 M 4
119 53300 0 25 6 M 3
181 56338 3 12 8 M 2
33 34987 6 9 2 F 4
41 47536 5 15 6 M 3
9 29548 6 5 1 M 1
2 46184 3 20 4 M 4
136 31491 6 7 5 F 3
44 31425 6 7 5 F 3
7 26548 1 5 0 M 4
