ID Salary Experience Employed Education Gender Department
7 26548 1 5 0 M 4
173 39017 4 6 4 M 4
146 32821 3 15 9 F 1
4 54899 5 12 8 F 4
16 35468 5 9 4 F 2
15 68425 2 25 12 M 4
126 28210 1 0 4 F 1
170 52081 19 6 8 M 4
26 38985 7 18 9 M 1
178 26590 6 0 2 F 2
101 28773 6 5 1 M 1
128 54745 3 20 6 F 3
160 38018 4 5 4 M 4
57 23625 0 0 0 F 3
137 23974 2 6 0 F 1
76 31783 4 21 5 M 1
176 44641 4 9 6 M 4
152 35479 6 3 6 F 2
145 29934 1 5 0 M 4
171 38373 6 9 2 F 4
172 28886 1 0 4 F 1
51 42492 5 7 4 F 4
1 65487 0 27 12 F 4
29 41889 16 22 7 M 1
133 47602 5 15 6 M 3
44 31425 6 7 5 F 3
46 26452 3 1 2 F 4
165 53425 0 25 6 M 3
8 32920 3 15 9 F 1
182 31616 6 7 5 F 3
142 58285 5 12 8 F 4
110 39053 6 18 5 F 1
93 65780 0 27 12 F 4
88 37605 1 6 4 M 2
45 24749 2 6 0 F 1
166 55084 6 18 6 M 4
167 41790 16 22 7 M 1
18 39828 6 18 5 F 1
131 36281 4 9 4 F 2
94 46477 3 20 4 M 4
87 47507 5 15 6 M 3
95 32007 1 0 7 M 1
90 31396 6 7 5 F 3
74 59321 6 18 6 M 4
149 23845 0 0 0 F 3
91 17741 2 6 0 F 1
86 27612 6 0 2 F 2
103 23720 0 0 0 F 3
112 37614 9 19 4 M 3
23 46211 5 14 6 F 4
