ID Salary Experience Employed Education Gender Department
136 31491 6 7 5 F 3
177 36443 4 9 4 F 2
93 65780 0 27 12 F 4
182 31616 6 7 5 F 3
173 39017 4 6 4 M 4
123 69539 3 22 10 M 4
129 40036 6 9 5 F 4
109 36644 4 4 8 M 3
148 37617 2 6 6 M 4
113 30753 11 3 3 M 1
45 24749 2 6 0 F 1
8 32920 3 15 9 F 1
97 35162 5 7 4 F 4
27 53234 0 25 6 M 3
164 38886 7 18 9 M 1
38 41255 4 9 6 M 4
35 35631 4 6 4 M 4
117 43524 9 6 4 M 2
82 54650 3 20 6 F 3
85 37465 4 9 4 F 2
121 41114 16 22 7 M 1
87 47507 5 15 6 M 3
154 35480 5 9 4 F 2
31 69246 3 22 10 M 4
166 55084 6 18 6 M 4
41 47536 5 15 6 M 3
40 26578 6 0 2 F 2
147 29449 6 5 1 M 1
96 55192 5 12 8 F 4
95 32007 1 0 7 M 1
178 26590 6 0 2 F 2
132 26428 6 0 2 F 2
65 44110 5 6 2 M 4
55 22540 6 5 1 M 1
152 35479 6 3 6 F 2
7 26548 1 5 0 M 4
165 53425 0 25 6 M 3
1 65487 0 27 12 F 4
170 52081 19 6 8 M 4
145 29934 1 5 0 M 4
137 23974 2 6 0 F 1
50 62522 5 12 8 F 4
179 47727 5 15 6 M 3
73 53205 0 25 6 M 3
5 34869 5 7 4 F 4
33 34987 6 9 2 F 4
126 28210 1 0 4 F 1
135 56176 3 12 8 M 2
157 39873 5 6 2 M 4
150 42717 3 9 6 F 4
