ID Salary Experience Employed Education Gender Department
113 30753 11 3 3 M 1
3 32782 1 0 7 M 1
64 32820 6 18 5 F 1
7 26548 1 5 0 M 4
83 47366 6 9 5 F 4
99 26841 1 5 0 M 4
181 56338 3 12 8 M 2
112 37614 9 19 4 M 3
54 25912 3 15 9 F 1
117 43524 9 6 4 M 2
76 31783 4 21 5 M 1
63 36549 4 4 8 M 3
151 39898 6 6 4 F 4
74 59321 6 18 6 M 4
115 46504 5 14 6 F 4
15 68425 2 25 12 M 4
119 53300 0 25 6 M 3
10 34231 2 6 6 M 4
138 26745 3 1 2 F 4
71 44708 9 6 4 M 2
142 58285 5 12 8 F 4
101 28773 6 5 1 M 1
69 53834 5 14 6 F 4
45 24749 2 6 0 F 1
19 36487 5 6 2 M 4
169 72632 3 22 10 M 4
43 56326 3 12 8 M 2
165 53425 0 25 6 M 3
13 36512 6 6 4 F 4
107 68718 2 25 12 M 4
160 38018 4 5 4 M 4
41 47536 5 15 6 M 3
57 23625 0 0 0 F 3
30 38791 4 21 5 M 1
26 38985 7 18 9 M 1
141 32683 1 0 7 M 1
42 36571 1 6 4 M 2
162 29888 0 2 3 F 2
131 36281 4 9 4 F 2
84 48878 4 9 6 M 4
103 23720 0 0 0 F 3
79 42610 6 9 2 F 4
8 32920 3 15 9 F 1
50 62522 5 12 8 F 4
66 37519 9 19 4 M 3
140 49570 3 20 4 M 4
62 36502 5 9 4 F 2
173 39017 4 6 4 M 4
154 35480 5 9 4 F 2
166 55084 6 18 6 M 4
