ID Salary Experience Employed Education Gender Department
92 34075 3 1 2 F 4
163 43686 9 6 4 M 2
123 69539 3 22 10 M 4
18 39828 6 18 5 F 1
73 53205 0 25 6 M 3
80 21977 1 0 4 F 1
117 43524 9 6 4 M 2
46 26452 3 1 2 F 4
111 36780 5 6 2 M 4
16 35468 5 9 4 F 2
146 32821 3 15 9 F 1
120 51991 6 18 6 M 4
183 24650 2 6 0 F 1
157 39873 5 6 2 M 4
44 31425 6 7 5 F 3
173 39017 4 6 4 M 4
58 46954 3 9 6 F 4
93 65780 0 27 12 F 4
49 25774 1 0 7 M 1
22 34632 4 5 4 M 4
6 35487 2 8 2 F 4
70 30910 0 2 3 F 2
23 46211 5 14 6 F 4
167 41790 16 22 7 M 1
112 37614 9 19 4 M 3
97 35162 5 7 4 F 4
101 28773 6 5 1 M 1
105 36805 6 6 4 F 4
145 29934 1 5 0 M 4
182 31616 6 7 5 F 3
150 42717 3 9 6 F 4
15 68425 2 25 12 M 4
60 36501 6 3 6 F 2
113 30753 11 3 3 M 1
87 47507 5 15 6 M 3
99 26841 1 5 0 M 4
177 36443 4 9 4 F 2
17 36578 4 4 8 M 3
26 38985 7 18 9 M 1
125 35280 6 9 2 F 4
181 56338 3 12 8 M 2
94 46477 3 20 4 M 4
184 29838 3 1 2 F 4
37 39743 6 9 5 F 4
106 35317 6 3 6 F 2
144 38873 2 8 2 F 4
172 28886 1 0 4 F 1
115 46504 5 14 6 F 4
138 26745 3 1 2 F 4
98 35780 2 8 2 F 4
