ID Salary Experience Employed Education Gender Department
106 35317 6 3 6 F 2
38 41255 4 9 6 M 4
33 34987 6 9 2 F 4
133 47602 5 15 6 M 3
58 46954 3 9 6 F 4
128 54745 3 20 6 F 3
11 23654 0 0 0 F 3
34 28985 1 0 4 F 1
130 41548 4 9 6 M 4
87 47507 5 15 6 M 3
104 39624 3 9 6 F 4
22 34632 4 5 4 M 4
43 56326 3 12 8 M 2
171 38373 6 9 2 F 4
140 49570 3 20 4 M 4
144 38873 2 8 2 F 4
119 53300 0 25 6 M 3
123 69539 3 22 10 M 4
52 43110 2 8 2 F 4
95 32007 1 0 7 M 1
15 68425 2 25 12 M 4
121 41114 16 22 7 M 1
161 49597 5 14 6 F 4
78 56318 19 6 8 M 4
118 38210 7 18 9 M 1
49 25774 1 0 7 M 1
50 62522 5 12 8 F 4
114 34925 4 5 4 M 4
176 44641 4 9 6 M 4
179 47727 5 15 6 M 3
60 36501 6 3 6 F 2
3 32782 1 0 7 M 1
101 28773 6 5 1 M 1
107 68718 2 25 12 M 4
46 26452 3 1 2 F 4
59 44135 6 6 4 F 4
109 36644 4 4 8 M 3
7 26548 1 5 0 M 4
5 34869 5 7 4 F 4
1 65487 0 27 12 F 4
69 53834 5 14 6 F 4
29 41889 16 22 7 M 1
178 26590 6 0 2 F 2
143 38255 5 7 4 F 4
162 29888 0 2 3 F 2
156 39729 6 18 5 F 1
45 24749 2 6 0 F 1
63 36549 4 4 8 M 3
55 22540 6 5 1 M 1
61 76048 2 25 12 M 4
