ID Salary Experience Employed Education Gender Department
70 30910 0 2 3 F 2
138 26745 3 1 2 F 4
178 26590 6 0 2 F 2
144 38873 2 8 2 F 4
170 52081 19 6 8 M 4
3 32782 1 0 7 M 1
29 41889 16 22 7 M 1
114 34925 4 5 4 M 4
35 35631 4 6 4 M 4
96 55192 5 12 8 F 4
100 32145 3 15 9 F 1
12 39331 3 9 6 F 4
36 54679 3 20 6 F 3
140 49570 3 20 4 M 4
48 53807 3 20 4 M 4
9 29548 6 5 1 M 1
6 35487 2 8 2 F 4
116 29726 0 2 3 F 2
142 58285 5 12 8 F 4
61 76048 2 25 12 M 4
111 36780 5 6 2 M 4
118 38210 7 18 9 M 1
65 44110 5 6 2 M 4
26 38985 7 18 9 M 1
60 36501 6 3 6 F 2
89 57360 3 12 8 M 2
167 41790 16 22 7 M 1
153 71811 2 25 12 M 4
146 32821 3 15 9 F 1
30 38791 4 21 5 M 1
143 38255 5 7 4 F 4
27 53234 0 25 6 M 3
105 36805 6 6 4 F 4
92 34075 3 1 2 F 4
86 27612 6 0 2 F 2
21 31528 11 3 3 M 1
57 23625 0 0 0 F 3
88 37605 1 6 4 M 2
115 46504 5 14 6 F 4
51 42492 5 7 4 F 4
183 24650 2 6 0 F 1
18 39828 6 18 5 F 1
38 41255 4 9 6 M 4
87 47507 5 15 6 M 3
133 47602 5 15 6 M 3
175 43129 6 9 5 F 4
10 34231 2 6 6 M 4
50 62522 5 12 8 F 4
5 34869 5 7 4 F 4
139 68873 0 27 12 F 4
