ID Salary Experience Employed Education Gender Department
64 32820 6 18 5 F 1
8 32920 3 15 9 F 1
175 43129 6 9 5 F 4
114 34925 4 5 4 M 4
63 36549 4 4 8 M 3
133 47602 5 15 6 M 3
102 34524 2 6 6 M 4
39 36431 4 9 4 F 2
37 39743 6 9 5 F 4
179 47727 5 15 6 M 3
83 47366 6 9 5 F 4
178 26590 6 0 2 F 2
177 36443 4 9 4 F 2
120 51991 6 18 6 M 4
7 26548 1 5 0 M 4
75 34881 16 22 7 M 1
74 59321 6 18 6 M 4
71 44708 9 6 4 M 2
137 23974 2 6 0 F 1
163 43686 9 6 4 M 2
182 31616 6 7 5 F 3
156 39729 6 18 5 F 1
159 31429 11 3 3 M 1
81 43254 4 6 4 M 4
38 41255 4 9 6 M 4
95 32007 1 0 7 M 1
170 52081 19 6 8 M 4
109 36644 4 4 8 M 3
101 28773 6 5 1 M 1
66 37519 9 19 4 M 3
26 38985 7 18 9 M 1
106 35317 6 3 6 F 2
60 36501 6 3 6 F 2
46 26452 3 1 2 F 4
119 53300 0 25 6 M 3
12 39331 3 9 6 F 4
123 69539 3 22 10 M 4
35 35631 4 6 4 M 4
131 36281 4 9 4 F 2
32 48695 19 6 8 M 4
36 54679 3 20 6 F 3
28 51698 6 18 6 M 4
174 54870 3 20 6 F 3
140 49570 3 20 4 M 4
21 31528 11 3 3 M 1
158 37739 9 19 4 M 3
142 58285 5 12 8 F 4
93 65780 0 27 12 F 4
88 37605 1 6 4 M 2
134 36421 1 6 4 M 2
