ID Salary Experience Employed Education Gender Department
140 49570 3 20 4 M 4
159 31429 11 3 3 M 1
16 35468 5 9 4 F 2
60 36501 6 3 6 F 2
119 53300 0 25 6 M 3
184 29838 3 1 2 F 4
26 38985 7 18 9 M 1
61 76048 2 25 12 M 4
13 36512 6 6 4 F 4
149 23845 0 0 0 F 3
148 37617 2 6 6 M 4
11 23654 0 0 0 F 3
30 38791 4 21 5 M 1
167 41790 16 22 7 M 1
1 65487 0 27 12 F 4
116 29726 0 2 3 F 2
110 39053 6 18 5 F 1
73 53205 0 25 6 M 3
6 35487 2 8 2 F 4
75 34881 16 22 7 M 1
33 34987 6 9 2 F 4
163 43686 9 6 4 M 2
157 39873 5 6 2 M 4
90 31396 6 7 5 F 3
156 39729 6 18 5 F 1
177 36443 4 9 4 F 2
68 42255 4 5 4 M 4
64 32820 6 18 5 F 1
54 25912 3 15 9 F 1
138 26745 3 1 2 F 4
36 54679 3 20 6 F 3
165 53425 0 25 6 M 3
162 29888 0 2 3 F 2
14 35467 6 3 6 F 2
83 47366 6 9 5 F 4
129 40036 6 9 5 F 4
88 37605 1 6 4 M 2
38 41255 4 9 6 M 4
118 38210 7 18 9 M 1
62 36502 5 9 4 F 2
160 38018 4 5 4 M 4
100 32145 3 15 9 F 1
131 36281 4 9 4 F 2
18 39828 6 18 5 F 1
89 57360 3 12 8 M 2
97 35162 5 7 4 F 4
52 43110 2 8 2 F 4
108 35318 5 9 4 F 2
125 35280 6 9 2 F 4
112 37614 9 19 4 M 3
