ID Salary Experience Employed Education Gender Department
56 41854 2 6 6 M 4
118 38210 7 18 9 M 1
121 41114 16 22 7 M 1
169 72632 3 22 10 M 4
131 36281 4 9 4 F 2
168 38692 4 21 5 M 1
20 37548 9 19 4 M 3
32 48695 19 6 8 M 4
116 29726 0 2 3 F 2
93 65780 0 27 12 F 4
47 73110 0 27 12 F 4
106 35317 6 3 6 F 2
81 43254 4 6 4 M 4
136 31491 6 7 5 F 3
28 51698 6 18 6 M 4
104 39624 3 9 6 F 4
134 36421 1 6 4 M 2
80 21977 1 0 4 F 1
46 26452 3 1 2 F 4
84 48878 4 9 6 M 4
113 30753 11 3 3 M 1
89 57360 3 12 8 M 2
50 62522 5 12 8 F 4
174 54870 3 20 6 F 3
35 35631 4 6 4 M 4
166 55084 6 18 6 M 4
160 38018 4 5 4 M 4
162 29888 0 2 3 F 2
103 23720 0 0 0 F 3
170 52081 19 6 8 M 4
110 39053 6 18 5 F 1
79 42610 6 9 2 F 4
105 36805 6 6 4 F 4
91 17741 2 6 0 F 1
92 34075 3 1 2 F 4
177 36443 4 9 4 F 2
83 47366 6 9 5 F 4
146 32821 3 15 9 F 1
85 37465 4 9 4 F 2
6 35487 2 8 2 F 4
15 68425 2 25 12 M 4
95 32007 1 0 7 M 1
59 44135 6 6 4 F 4
94 46477 3 20 4 M 4
173 39017 4 6 4 M 4
125 35280 6 9 2 F 4
7 26548 1 5 0 M 4
82 54650 3 20 6 F 3
77 76869 3 22 10 M 4
42 36571 1 6 4 M 2
