ID Salary Experience Employed Education Gender Department
126 28210 1 0 4 F 1
164 38886 7 18 9 M 1
141 32683 1 0 7 M 1
72 31977 7 18 9 M 1
73 53205 0 25 6 M 3
79 42610 6 9 2 F 4
146 32821 3 15 9 F 1
14 35467 6 3 6 F 2
162 29888 0 2 3 F 2
56 41854 2 6 6 M 4
180 36583 1 6 4 M 2
112 37614 9 19 4 M 3
12 39331 3 9 6 F 4
52 43110 2 8 2 F 4
87 47507 5 15 6 M 3
128 54745 3 20 6 F 3
91 17741 2 6 0 F 1
152 35479 6 3 6 F 2
121 41114 16 22 7 M 1
62 36502 5 9 4 F 2
99 26841 1 5 0 M 4
167 41790 16 22 7 M 1
104 39624 3 9 6 F 4
13 36512 6 6 4 F 4
32 48695 19 6 8 M 4
133 47602 5 15 6 M 3
145 29934 1 5 0 M 4
68 42255 4 5 4 M 4
98 35780 2 8 2 F 4
39 36431 4 9 4 F 2
127 35924 4 6 4 M 4
21 31528 11 3 3 M 1
161 49597 5 14 6 F 4
142 58285 5 12 8 F 4
5 34869 5 7 4 F 4
105 36805 6 6 4 F 4
61 76048 2 25 12 M 4
113 30753 11 3 3 M 1
81 43254 4 6 4 M 4
19 36487 5 6 2 M 4
184 29838 3 1 2 F 4
44 31425 6 7 5 F 3
156 39729 6 18 5 F 1
51 42492 5 7 4 F 4
181 56338 3 12 8 M 2
53 34171 1 5 0 M 4
43 56326 3 12 8 M 2
37 39743 6 9 5 F 4
174 54870 3 20 6 F 3
55 22540 6 5 1 M 1
