ID Salary Experience Employed Education Gender Department
75 34881 16 22 7 M 1
66 37519 9 19 4 M 3
179 47727 5 15 6 M 3
41 47536 5 15 6 M 3
82 54650 3 20 6 F 3
172 28886 1 0 4 F 1
4 54899 5 12 8 F 4
92 34075 3 1 2 F 4
85 37465 4 9 4 F 2
129 40036 6 9 5 F 4
112 37614 9 19 4 M 3
153 71811 2 25 12 M 4
116 29726 0 2 3 F 2
131 36281 4 9 4 F 2
154 35480 5 9 4 F 2
124 48988 19 6 8 M 4
183 24650 2 6 0 F 1
56 41854 2 6 6 M 4
142 58285 5 12 8 F 4
109 36644 4 4 8 M 3
169 72632 3 22 10 M 4
77 76869 3 22 10 M 4
94 46477 3 20 4 M 4
24 29876 0 2 3 F 2
103 23720 0 0 0 F 3
163 43686 9 6 4 M 2
69 53834 5 14 6 F 4
108 35318 5 9 4 F 2
132 26428 6 0 2 F 2
140 49570 3 20 4 M 4
74 59321 6 18 6 M 4
6 35487 2 8 2 F 4
3 32782 1 0 7 M 1
151 39898 6 6 4 F 4
122 38016 4 21 5 M 1
19 36487 5 6 2 M 4
170 52081 19 6 8 M 4
72 31977 7 18 9 M 1
100 32145 3 15 9 F 1
178 26590 6 0 2 F 2
128 54745 3 20 6 F 3
143 38255 5 7 4 F 4
49 25774 1 0 7 M 1
156 39729 6 18 5 F 1
119 53300 0 25 6 M 3
76 31783 4 21 5 M 1
20 37548 9 19 4 M 3
168 38692 4 21 5 M 1
146 32821 3 15 9 F 1
137 23974 2 6 0 F 1
