ID Salary Experience Employed Education Gender Department
154 35480 5 9 4 F 2
141 32683 1 0 7 M 1
35 35631 4 6 4 M 4
150 42717 3 9 6 F 4
5 34869 5 7 4 F 4
107 68718 2 25 12 M 4
90 31396 6 7 5 F 3
39 36431 4 9 4 F 2
183 24650 2 6 0 F 1
4 54899 5 12 8 F 4
27 53234 0 25 6 M 3
83 47366 6 9 5 F 4
167 41790 16 22 7 M 1
66 37519 9 19 4 M 3
129 40036 6 9 5 F 4
88 37605 1 6 4 M 2
145 29934 1 5 0 M 4
168 38692 4 21 5 M 1
170 52081 19 6 8 M 4
97 35162 5 7 4 F 4
147 29449 6 5 1 M 1
180 36583 1 6 4 M 2
16 35468 5 9 4 F 2
74 59321 6 18 6 M 4
127 35924 4 6 4 M 4
93 65780 0 27 12 F 4
101 28773 6 5 1 M 1
161 49597 5 14 6 F 4
151 39898 6 6 4 F 4
126 28210 1 0 4 F 1
86 27612 6 0 2 F 2
114 34925 4 5 4 M 4
48 53807 3 20 4 M 4
28 51698 6 18 6 M 4
3 32782 1 0 7 M 1
43 56326 3 12 8 M 2
89 57360 3 12 8 M 2
65 44110 5 6 2 M 4
149 23845 0 0 0 F 3
17 36578 4 4 8 M 3
34 28985 1 0 4 F 1
85 37465 4 9 4 F 2
62 36502 5 9 4 F 2
157 39873 5 6 2 M 4
69 53834 5 14 6 F 4
61 76048 2 25 12 M 4
38 41255 4 9 6 M 4
42 36571 1 6 4 M 2
166 55084 6 18 6 M 4
78 56318 19 6 8 M 4
