V1 V2 V3 V4 V5
1.07494869880249 -0.580766738493556 -1.15675825850347 -0.539513407550739 0.0461738163921201
0.345712144338488 0.203268358472745 -0.520982727112251 1.14826917756788 0.0461738163921201
-0.28629286953031 0.203268358472745 -0.838870492807861 -0.591445179400542 -0.0230869081960599
0.345712144338488 0.464613390794845 0.353208628550678 -0.539513407550739 0.0461738163921201
1.85280102356408 -0.842111770815656 1.86317551560483 -0.591445179400542 -0.369390531136959
-0.23767709923271 -0.0580766738493554 -0.123623019992737 -0.591445179400542 -0.0230869081960599
1.22079600969529 0.203268358472745 1.1479280427897 -0.539513407550739 -0.0923476327842398
-1.16137673488711 1.24864848776115 -1.15675825850347 1.77145043976553 0.0461738163921201
-1.06414519429191 -0.319421706171456 -0.838870492807861 3.35536948118454 -1.2697799507833
-0.33490863982791 -0.0580766738493554 -0.838870492807861 -0.539513407550739 -0.16160835737242
1.41525909088568 0.987303455439045 -0.838870492807861 -0.409683977926229 2.40103845239024
-0.723834802208709 0.725958423116945 0.353208628550678 1.3559962649671 -0.784954878666039
-0.43214018042311 0.987303455439045 1.86317551560483 -0.124059232752309 -1.06199777701876
-0.33490863982791 -0.580766738493556 -0.362038844264445 -0.409683977926229 -0.854215603254218
-0.918297883399108 -0.580766738493556 -0.838870492807861 -0.383718092001327 -1.40830139995966
-0.918297883399108 0.987303455439045 -0.918342434231764 -0.124059232752309 -1.33904067537148
-0.48075595072071 1.24864848776115 -0.520982727112251 -0.539513407550739 -0.0923476327842398
-0.577987491315909 -1.88749190010406 1.0684561013658 -0.539513407550739 0.1154345409803
1.07494869880249 0.203268358472745 1.0684561013658 -0.539513407550739 -0.0230869081960599
1.41525909088568 0.203268358472745 1.30687192563751 -0.539513407550739 0.0461738163921201
-0.28629286953031 0.203268358472745 -0.20309496141664 -0.643376951250346 -1.06199777701876
1.07494869880249 0.464613390794845 1.1479280427897 -0.539513407550739 0.808041786862099
-1.55030289726791 -1.88749190010406 -1.15675825850347 1.3559962649671 2.40103845239024
-1.79338174875591 -2.93287202939246 -1.15675825850347 1.14826917756788 1.98547410486116
0.686022536421687 -0.0580766738493554 0.750568335670192 -0.539513407550739 -0.16160835737242
1.07494869880249 0.464613390794845 0.988984159941899 -0.539513407550739 -0.0230869081960599
-0.48075595072071 0.987303455439045 -0.441510785688348 -0.331786320151524 0.808041786862099
