V1 V2 V3 V4 V5
0.919293362596632 -0.149865865232275 -0.368979074035004 0.235814136554702 -0.0175515164994003
-0.249404701511642 0.0524530528312963 -0.560564362476256 0.525222395053653 -0.0175515164994003
-0.249404701511642 1.26636656121272 -0.752149650917508 -0.487706509692678 1.9372486336213
0.696684207528389 0.254771970894867 0.397362079730004 -0.54799989687996 0.0416848516860756
1.30885938396606 -1.16146045555013 -0.177393785593752 -0.54799989687996 -0.491442461983207
-0.527666145346946 1.26636656121272 -0.368979074035004 -0.560058574317416 1.64106679269392
-0.527666145346946 0.65940980702201 1.45108116615689 1.23668436386358 -1.08380614383797
0.028856742323661 0.457090888958438 2.50480025258378 -0.355061057880659 -0.965333407467014
1.92103456040372 -0.149865865232275 1.64266645459814 -0.54799989687996 -0.136024252870352
-1.52940734315404 1.06404764314915 0.109984147068126 -0.572117251754872 1.9372486336213
1.30885938396606 -0.352184783295846 1.16370323349501 -0.54799989687996 -0.195260621055828
-1.52940734315404 -2.57769288199513 -1.13532022780001 0.235814136554702 1.64106679269392
2.14364371547197 0.457090888958438 -0.752149650917508 -0.487706509692678 1.99648500180678
-1.25114589931873 1.06404764314915 1.45108116615689 -0.596234606629785 -0.372969725612256
-0.750275300415189 0.0524530528312963 -0.94373493935876 -0.560058574317416 -0.728387934725111
-0.0267955464433997 0.457090888958438 -0.368979074035004 3.76900662572941 -0.0767878846848762
-0.694623011648128 -0.756822619422988 -1.13532022780001 -0.198298251193726 -0.0175515164994003
-0.305056990278703 -0.756822619422988 -0.368979074035004 1.23668436386358 -0.491442461983207
-0.138100123977521 1.06404764314915 -0.560564362476256 -0.511823864567591 -0.669151566539635
0.251465897391904 -0.352184783295846 0.109984147068126 -0.572117251754872 -0.0767878846848762
-0.138100123977521 -2.57769288199513 0.397362079730004 -0.487706509692678 -1.14304251202344
-0.138100123977521 1.06404764314915 -0.560564362476256 -0.572117251754872 -0.846860671096063
-0.0267955464433997 0.65940980702201 -0.368979074035004 -0.54799989687996 -0.136024252870352
-0.805927589182249 0.0524530528312963 -1.13532022780001 1.26080171873849 0.0416848516860756
-0.750275300415189 -0.554503701359417 -0.560564362476256 -0.511823864567591 -1.26151524839439
-0.694623011648128 -0.554503701359417 -0.752149650917508 1.26080171873849 -1.14304251202344
1.75407769410254 0.0524530528312963 1.64266645459814 -0.54799989687996 0.634048533540834
